,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,RPM
0,(mph),(Adv Ratio),-,-,-,(Hp),(In-Lbf),(Lbf),RPM
1,0.0,0.00,0.0000,0.1440,0.0690,0.001,0.087,0.095,1000
2,0.4,0.03,0.0645,0.1416,0.0693,0.001,0.087,0.094,1000
3,0.7,0.06,0.1262,0.1390,0.0694,0.001,0.088,0.092,1000
4,1.1,0.09,0.1851,0.1360,0.0695,0.001,0.088,0.090,1000
5,1.4,0.13,0.2412,0.1328,0.0694,0.001,0.088,0.088,1000
6,1.8,0.16,0.2942,0.1293,0.0693,0.001,0.087,0.085,1000
7,2.1,0.19,0.3441,0.1254,0.0689,0.001,0.087,0.083,1000
8,2.5,0.22,0.3906,0.1212,0.0685,0.001,0.086,0.080,1000
9,2.9,0.25,0.4336,0.1163,0.0677,0.001,0.085,0.077,1000
10,3.2,0.28,0.4729,0.1112,0.0667,0.001,0.084,0.073,1000
11,3.6,0.32,0.5087,0.1059,0.0657,0.001,0.083,0.070,1000
12,3.9,0.35,0.5409,0.1005,0.0644,0.001,0.081,0.066,1000
13,4.3,0.38,0.5695,0.0950,0.0631,0.001,0.080,0.063,1000
14,4.7,0.41,0.5947,0.0894,0.0616,0.001,0.078,0.059,1000
15,5.0,0.44,0.6167,0.0836,0.0598,0.001,0.076,0.055,1000
16,5.4,0.47,0.6351,0.0776,0.0578,0.001,0.073,0.051,1000
17,5.7,0.50,0.6512,0.0714,0.0553,0.001,0.070,0.047,1000
18,6.1,0.54,0.6639,0.0649,0.0524,0.001,0.066,0.043,1000
19,6.4,0.57,0.6754,0.0602,0.0506,0.001,0.064,0.040,1000
20,6.8,0.60,0.6833,0.0554,0.0486,0.001,0.061,0.037,1000
21,7.2,0.63,0.6856,0.0497,0.0457,0.001,0.058,0.033,1000
22,7.5,0.66,0.6806,0.0430,0.0418,0.001,0.053,0.028,1000
23,7.9,0.69,0.6662,0.0363,0.0378,0.001,0.048,0.024,1000
24,8.2,0.73,0.6431,0.0307,0.0347,0.001,0.044,0.020,1000
25,8.6,0.76,0.6194,0.0278,0.0340,0.001,0.043,0.018,1000
26,9.0,0.79,0.5926,0.0261,0.0347,0.001,0.044,0.017,1000
27,9.3,0.82,0.5398,0.0220,0.0334,0.001,0.042,0.015,1000
28,9.7,0.85,0.4378,0.0152,0.0295,0.001,0.037,0.010,1000
29,10.0,0.88,0.2608,0.0073,0.0247,0.000,0.031,0.005,1000
