,Velocity (m/s),J (Adv Ratio),Pe,Ct,Cp,PWR (W),Torque (N/m),Thrust (N),Frequency (Hz),Model
228,16.316959999999998,0.74,0.699,0.1625,0.1721,23.126,0.017060709833333285,0.996401728,216.66666666666666,4x4E-3
229,17.21104,0.78,0.7141,0.1495,0.1636,22.38,0.01626981599999995,0.916333732,216.66666666666666,4x4E-3
230,18.10512,0.82,0.7256,0.136,0.1543,20.888,0.015252952499999957,0.831817514,216.66666666666666,4x4E-3
231,18.9992,0.86,0.733,0.1222,0.144,19.396,0.014236088999999959,0.7473012960000001,216.66666666666666,4x4E-3
232,19.937984,0.91,0.7355,0.108,0.1329,17.904,0.013219225499999963,0.662785078,216.66666666666666,4x4E-3
233,20.832064,0.95,0.7311,0.0934,0.1209,16.412,0.011976392333333299,0.573820638,216.66666666666666,4x4E-3
234,21.726144,0.99,0.7163,0.0785,0.1082,14.92,0.010733559166666636,0.480407976,216.66666666666666,4x4E-3
235,22.664928,1.03,0.686,0.0632,0.0948,12.682,0.00937774116666664,0.386995314,216.66666666666666,4x4E-3
236,23.559008000000002,1.07,0.6315,0.0478,0.0809,11.19,0.008021923166666643,0.29358265200000006,216.66666666666666,4x4E-3
237,24.453088,1.11,0.5333,0.0321,0.0668,8.952,0.006666105166666647,0.195721768,216.66666666666666,4x4E-3
238,25.347168,1.15,0.3523,0.0161,0.0528,7.46,0.005197302333333318,0.097860884,216.66666666666666,4x4E-3
239,26.285951999999998,1.19,0.0001,0.0,0.0392,5.222,0.0038414843333333224,0.0,216.66666666666666,4x4E-3
240,0.0,0.0,0.0,0.2782,0.1973,33.57,0.022709951499999936,1.9794587900000002,233.33333333333334,4x4E-3
241,0.983488,0.04,0.057,0.2778,0.2006,33.57,0.02304890599999993,1.975010568,233.33333333333334,4x4E-3
242,1.966976,0.08,0.1118,0.2772,0.204,34.316,0.023500845333333263,1.9705623460000001,233.33333333333334,4x4E-3
243,2.90576,0.12,0.1645,0.2765,0.2074,35.062,0.023839799833333265,1.9661141240000002,233.33333333333334,4x4E-3
244,3.889248,0.16,0.2151,0.2756,0.2108,35.808,0.024291739166666597,1.9616659020000002,233.33333333333334,4x4E-3
245,4.872736,0.21,0.2636,0.2745,0.2142,35.808,0.024630693666666596,1.9527694580000001,233.33333333333334,4x4E-3
246,5.856224,0.25,0.3099,0.2729,0.2173,36.554,0.024969648166666594,1.939424792,233.33333333333334,4x4E-3
247,6.8397120000000005,0.29,0.3542,0.2707,0.22,37.300000000000004,0.025308602666666593,1.9260801260000002,233.33333333333334,4x4E-3
248,7.8232,0.33,0.3965,0.2674,0.2219,37.300000000000004,0.02553457233333326,1.899390794,233.33333333333334,4x4E-3
249,8.761984,0.37,0.4369,0.2624,0.2224,37.300000000000004,0.02553457233333326,1.863805018,233.33333333333334,4x4E-3
250,9.745472,0.41,0.4759,0.2538,0.2193,37.300000000000004,0.02519561783333326,1.8059781320000003,233.33333333333334,4x4E-3
251,10.72896,0.45,0.5129,0.2434,0.2147,36.554,0.024630693666666596,1.7303583580000002,233.33333333333334,4x4E-3
252,11.712448,0.49,0.5471,0.2328,0.21,35.062,0.024178754333333264,1.6547385840000002,233.33333333333334,4x4E-3
253,12.695936,0.53,0.579,0.2219,0.2049,34.316,0.023613830166666596,1.57911881,233.33333333333334,4x4E-3
254,13.63472,0.58,0.6085,0.2107,0.1994,33.57,0.022935921166666602,1.4990508140000003,233.33333333333334,4x4E-3
255,14.618208000000001,0.62,0.6352,0.1992,0.1935,32.824,0.022258012166666605,1.4145345960000002,233.33333333333334,4x4E-3
256,15.601695999999999,0.66,0.6592,0.1874,0.1871,31.332,0.02146711833333327,1.3344666,233.33333333333334,4x4E-3
257,16.585184,0.7,0.6805,0.1752,0.18,30.586000000000002,0.02067622449999994,1.2455021600000002,233.33333333333334,4x4E-3
258,17.568672,0.74,0.6989,0.1626,0.1722,29.094,0.019772345833333274,1.1565377200000002,233.33333333333334,4x4E-3
259,18.507455999999998,0.78,0.7141,0.1496,0.1637,27.602,0.018868467166666614,1.063125058,233.33333333333334,4x4E-3
260,19.490944,0.82,0.7258,0.1362,0.1544,26.110000000000003,0.017738618833333282,0.969712396,233.33333333333334,4x4E-3
261,20.474431999999997,0.86,0.7334,0.1224,0.1441,24.618000000000002,0.01660877049999995,0.8718515120000001,233.33333333333334,4x4E-3
262,21.45792,0.9,0.7363,0.1082,0.133,22.38,0.015252952499999957,0.769542406,233.33333333333334,4x4E-3
263,22.441408000000003,0.95,0.7325,0.0937,0.1211,20.142,0.01389713449999996,0.6672333,233.33333333333334,4x4E-3
264,23.424896,0.99,0.7184,0.0789,0.1084,17.904,0.01242833166666663,0.5604759720000001,233.33333333333334,4x4E-3
265,24.36368,1.03,0.6887,0.0636,0.095,15.666,0.010959528833333301,0.453718644,233.33333333333334,4x4E-3
266,25.347168,1.07,0.6344,0.0481,0.081,13.427999999999999,0.009264756333333306,0.342513094,233.33333333333334,4x4E-3
267,26.330655999999998,1.11,0.5359,0.0323,0.0669,11.19,0.007682968666666645,0.231307544,233.33333333333334,4x4E-3
268,27.314144,1.15,0.3538,0.0162,0.0528,8.952,0.0061011809999999824,0.115653772,233.33333333333334,4x4E-3
269,28.297631999999997,1.19,-0.0001,0.0,0.0392,6.7139999999999995,0.00451939333333332,0.0,233.33333333333334,4x4E-3
270,0.0,0.0,0.0,0.2783,0.1975,41.03,0.026099496499999927,2.2730414420000002,250.0,4x4E-3
271,1.028192,0.04,0.0569,0.2779,0.2009,41.776,0.026551435833333255,2.26859322,250.0,4x4E-3
272,2.101088,0.08,0.1117,0.2773,0.2042,42.522,0.027003375166666586,2.2641449980000004,250.0,4x4E-3
273,3.12928,0.12,0.1644,0.2766,0.2077,43.268,0.02745531449999992,2.259696776,250.0,4x4E-3
274,4.157472,0.16,0.2149,0.2758,0.2111,44.013999999999996,0.027907253833333253,2.2508003320000003,250.0,4x4E-3
275,5.2303679999999995,0.21,0.2634,0.2746,0.2145,44.76,0.028359193166666585,2.2419038880000004,250.0,4x4E-3
276,6.25856,0.25,0.3097,0.2731,0.2176,44.76,0.028698147666666583,2.2285592220000003,250.0,4x4E-3
277,7.331455999999999,0.29,0.354,0.2709,0.2203,45.506,0.029037102166666582,2.210766334,250.0,4x4E-3
278,8.359648,0.33,0.3963,0.2676,0.2222,46.252,0.029376056666666584,2.184077002,250.0,4x4E-3
279,9.38784,0.37,0.4367,0.2627,0.2227,46.252,0.029376056666666584,2.1440430040000003,250.0,4x4E-3
280,10.460735999999999,0.41,0.4756,0.2541,0.2197,45.506,0.029037102166666582,2.0728714520000002,250.0,4x4E-3
281,11.488928,0.45,0.5127,0.2437,0.2151,44.76,0.028359193166666585,1.9883552340000001,250.0,4x4E-3
282,12.51712,0.49,0.5469,0.2331,0.2103,43.268,0.02779426899999992,1.903839016,250.0,4x4E-3
283,13.590015999999999,0.53,0.5788,0.2221,0.2052,42.522,0.02711635999999992,1.814874576,250.0,4x4E-3
284,14.618208000000001,0.58,0.6083,0.2109,0.1997,41.776,0.026325466166666592,1.7214619140000003,250.0,4x4E-3
285,15.691104000000001,0.62,0.6351,0.1994,0.1937,40.284,0.02553457233333326,1.628049252,250.0,4x4E-3
286,16.719296,0.66,0.6591,0.1875,0.1873,38.792,0.02474367849999993,1.530188368,250.0,4x4E-3
287,17.747488,0.7,0.6804,0.1753,0.1802,37.300000000000004,0.02372681499999993,1.4323274840000002,250.0,4x4E-3
288,18.820384,0.74,0.6988,0.1627,0.1724,35.808,0.022709951499999936,1.3300183780000001,250.0,4x4E-3
289,19.848575999999998,0.78,0.7141,0.1497,0.1638,34.316,0.021580103166666604,1.2232610500000003,250.0,4x4E-3
290,20.876768000000002,0.82,0.726,0.1363,0.1545,32.077999999999996,0.020337269999999942,1.1120555,250.0,4x4E-3
291,21.949664000000002,0.86,0.7337,0.1226,0.1443,29.84,0.01909443683333328,1.00084995,250.0,4x4E-3
292,22.977856,0.9,0.7368,0.1084,0.1332,27.602,0.01762563399999995,0.8851961780000002,250.0,4x4E-3
293,24.050752,0.95,0.733,0.0939,0.1212,25.364,0.016043846333333285,0.765094184,250.0,4x4E-3
294,25.078944,0.99,0.719,0.079,0.1085,22.38,0.014349073833333292,0.64499219,250.0,4x4E-3
295,26.107136,1.03,0.6892,0.0637,0.0951,19.396,0.012541316499999964,0.520441974,250.0,4x4E-3
296,27.180031999999997,1.07,0.6346,0.0481,0.0811,17.158,0.010733559166666636,0.391443536,250.0,4x4E-3
297,28.208224,1.11,0.5355,0.0323,0.0669,14.174,0.008812816999999975,0.262445098,250.0,4x4E-3
298,29.236416000000002,1.15,0.3533,0.0162,0.0529,11.19,0.0070050596666666465,0.13344666,250.0,4x4E-3
299,30.309312,1.19,0.0,0.0,0.0392,8.206,0.005197302333333318,0.0,250.0,4x4E-3
300,0.0,0.0,0.0,0.2783,0.1977,49.982000000000006,0.029715011166666583,2.584416982,266.6666666666667,4x4E-3
301,1.1176,0.04,0.0569,0.2779,0.201,50.728,0.030166950499999914,2.57996876,266.6666666666667,4x4E-3
302,2.2352,0.08,0.1116,0.2773,0.2044,51.474000000000004,0.03073187466666658,2.575520538,266.6666666666667,4x4E-3
303,3.3528,0.12,0.1643,0.2767,0.2078,52.220000000000006,0.031183813999999914,2.571072316,266.6666666666667,4x4E-3
304,4.4704,0.16,0.2148,0.2758,0.2113,52.965999999999994,0.031748738166666575,2.562175872,266.6666666666667,4x4E-3
305,5.588,0.21,0.2632,0.2747,0.2146,53.711999999999996,0.032200677499999907,2.548831206,266.6666666666667,4x4E-3
306,6.7056,0.25,0.3095,0.2732,0.2178,54.458,0.03265261683333324,2.53548654,266.6666666666667,4x4E-3
307,7.8232,0.29,0.3538,0.271,0.2205,55.204,0.03310455616666657,2.517693652,266.6666666666667,4x4E-3
308,8.896096,0.33,0.3961,0.2678,0.2225,55.949999999999996,0.033443510666666565,2.4865560980000003,266.6666666666667,4x4E-3
309,10.013696,0.37,0.4365,0.2629,0.223,55.949999999999996,0.033443510666666565,2.4420738780000004,266.6666666666667,4x4E-3
310,11.131295999999999,0.41,0.4754,0.2544,0.2201,55.204,0.03310455616666657,2.3620058820000005,266.6666666666667,4x4E-3
311,12.248895999999998,0.45,0.5125,0.244,0.2154,54.458,0.032313662333333236,2.2641449980000004,266.6666666666667,4x4E-3
312,13.366496,0.49,0.5467,0.2333,0.2106,52.965999999999994,0.031635753333333246,2.166284114,266.6666666666667,4x4E-3
313,14.484096,0.53,0.5787,0.2224,0.2055,51.474000000000004,0.030844859499999912,2.0639750080000003,266.6666666666667,4x4E-3
314,15.601695999999999,0.58,0.6081,0.2111,0.1999,49.982000000000006,0.03005396566666658,1.9616659020000002,266.6666666666667,4x4E-3
315,16.719296,0.62,0.6349,0.1996,0.1939,48.49,0.029150086999999915,1.854908574,266.6666666666667,4x4E-3
316,17.836896,0.66,0.659,0.1877,0.1874,46.998,0.02813322349999992,1.7437030240000002,266.6666666666667,4x4E-3
317,18.954496,0.7,0.6803,0.1754,0.1803,45.506,0.02711635999999992,1.628049252,266.6666666666667,4x4E-3
318,20.072096,0.74,0.6988,0.1628,0.1725,43.268,0.02587352683333326,1.5123954800000001,266.6666666666667,4x4E-3
319,21.189695999999998,0.78,0.7141,0.1498,0.164,41.03,0.024630693666666596,1.392293486,266.6666666666667,4x4E-3
320,22.307295999999997,0.82,0.726,0.1364,0.1546,38.792,0.023274875666666597,1.26774327,266.6666666666667,4x4E-3
321,23.424896,0.86,0.7338,0.1227,0.1444,36.554,0.021693087999999937,1.1387448320000002,266.6666666666667,4x4E-3
322,24.497791999999997,0.9,0.7368,0.1085,0.1333,33.57,0.01999831549999994,1.0097463940000002,266.6666666666667,4x4E-3
323,25.615392,0.95,0.733,0.094,0.1213,30.586000000000002,0.018190558166666614,0.8718515120000001,266.6666666666667,4x4E-3
324,26.732992,0.99,0.7188,0.0791,0.1086,27.602,0.01626981599999995,0.7339566300000001,266.6666666666667,4x4E-3
325,27.850592,1.03,0.6889,0.0637,0.0952,23.872,0.014236088999999959,0.5916135260000001,266.6666666666667,4x4E-3
326,28.968192,1.07,0.6336,0.048,0.0811,20.142,0.012202361999999965,0.44482220000000006,266.6666666666667,4x4E-3
327,30.085791999999998,1.11,0.534,0.0322,0.0669,17.158,0.010055650166666636,0.29803087400000006,266.6666666666667,4x4E-3
328,31.203391999999997,1.15,0.351,0.0161,0.0529,13.427999999999999,0.007908938333333311,0.15123954800000003,266.6666666666667,4x4E-3
329,32.320992,1.19,-0.0001,0.0,0.0393,9.698,0.005875211333333316,0.0,266.6666666666667,4x4E-3
330,0.0,0.0,0.0,0.2784,0.198,59.68,0.0335564954999999,2.918033632,283.3333333333333,4x4E-3
331,1.162304,0.04,0.0568,0.278,0.2013,60.426,0.03412141966666657,2.9135854100000005,283.3333333333333,4x4E-3
332,2.369312,0.08,0.1115,0.2775,0.2047,61.918000000000006,0.03468634383333323,2.9091371880000003,283.3333333333333,4x4E-3
333,3.531616,0.12,0.1642,0.2768,0.2081,62.664,0.0352512679999999,2.9002407440000004,283.3333333333333,4x4E-3
334,4.738624,0.16,0.2146,0.2759,0.2115,64.15599999999999,0.035816192166666566,2.8913443000000005,283.3333333333333,4x4E-3
335,5.9009279999999995,0.21,0.263,0.2748,0.2149,64.902,0.03638111633333323,2.882447856,283.3333333333333,4x4E-3
336,7.1079360000000005,0.25,0.3094,0.2734,0.2181,65.648,0.036946040499999895,2.8646549680000004,283.3333333333333,4x4E-3
337,8.27024,0.29,0.3536,0.2712,0.2209,66.39399999999999,0.03739797983333323,2.8424138580000005,283.3333333333333,4x4E-3
338,9.477248,0.33,0.3959,0.268,0.2229,67.14,0.03773693433333323,2.811276304,283.3333333333333,4x4E-3
339,10.639552,0.37,0.4362,0.2632,0.2234,67.14,0.03784991916666656,2.7578976400000004,283.3333333333333,4x4E-3
340,11.84656,0.41,0.4752,0.2547,0.2206,66.39399999999999,0.03739797983333323,2.6689332,283.3333333333333,4x4E-3
341,13.008864,0.45,0.5123,0.2443,0.2158,64.902,0.03660708599999989,2.562175872,283.3333333333333,4x4E-3
342,14.215872000000001,0.49,0.5466,0.2336,0.211,63.410000000000004,0.035816192166666566,2.4509703220000003,283.3333333333333,4x4E-3
343,15.378176,0.53,0.5785,0.2226,0.2058,61.918000000000006,0.034912313499999896,2.3353165500000004,283.3333333333333,4x4E-3
344,16.585184,0.58,0.608,0.2113,0.2002,60.426,0.0338954499999999,2.2152145560000003,283.3333333333333,4x4E-3
345,17.747488,0.62,0.6348,0.1997,0.1942,58.934,0.032878586499999904,2.095112562,283.3333333333333,4x4E-3
346,18.954496,0.66,0.6589,0.1878,0.1877,56.696,0.031861722999999904,1.9705623460000001,283.3333333333333,4x4E-3
347,20.1168,0.7,0.6803,0.1756,0.1805,54.458,0.030618889833333246,1.8415639080000001,283.3333333333333,4x4E-3
348,21.323808,0.74,0.6987,0.1629,0.1727,52.220000000000006,0.02926307183333325,1.7081172480000002,283.3333333333333,4x4E-3
349,22.486112,0.78,0.7141,0.1499,0.1641,49.236000000000004,0.02779426899999992,1.570222366,283.3333333333333,4x4E-3
350,23.69312,0.82,0.7259,0.1365,0.1548,46.998,0.02621248133333326,1.4323274840000002,283.3333333333333,4x4E-3
351,24.855424,0.86,0.7337,0.1228,0.1446,44.013999999999996,0.024517708833333263,1.285536158,283.3333333333333,4x4E-3
352,26.062431999999998,0.91,0.7367,0.1086,0.1334,40.284,0.022596966666666603,1.1387448320000002,283.3333333333333,4x4E-3
353,27.224736,0.95,0.7328,0.094,0.1214,36.554,0.020563239666666608,0.987505284,283.3333333333333,4x4E-3
354,28.431744000000002,0.99,0.7184,0.079,0.1086,32.824,0.01841652783333328,0.8273692920000001,283.3333333333333,4x4E-3
355,29.594048,1.03,0.688,0.0636,0.0951,29.094,0.016156831166666618,0.6672333,283.3333333333333,4x4E-3
356,30.801056000000003,1.07,0.6325,0.048,0.0811,24.618000000000002,0.013784149666666627,0.502649086,283.3333333333333,4x4E-3
357,31.963359999999998,1.11,0.5319,0.032,0.0669,20.142,0.011298483333333302,0.338064872,283.3333333333333,4x4E-3
358,33.170368,1.15,0.3482,0.016,0.0529,15.666,0.008925801833333307,0.169032436,283.3333333333333,4x4E-3
359,34.332671999999995,1.19,0.0,0.0,0.0394,11.936,0.006666105166666647,0.0,283.3333333333333,4x4E-3
360,0.0,0.0,0.0,0.2784,0.1982,70.87,0.03762394949999989,3.2738913920000003,300.0,4x4E-3
361,1.251712,0.04,0.0568,0.278,0.2015,72.36200000000001,0.03830185849999989,3.26944317,300.0,4x4E-3
362,2.503424,0.08,0.1114,0.2775,0.2049,73.108,0.03897976749999989,3.2605467260000003,300.0,4x4E-3
363,3.7551360000000003,0.12,0.164,0.2768,0.2084,74.60000000000001,0.03954469166666655,3.2516502820000004,300.0,4x4E-3
364,5.006848,0.16,0.2145,0.276,0.2118,76.092,0.040222600666666546,3.242753838,300.0,4x4E-3
365,6.25856,0.21,0.2628,0.2749,0.2152,76.838,0.04090050966666655,3.229409172,300.0,4x4E-3
366,7.5102720000000005,0.25,0.3091,0.2735,0.2184,78.33,0.04146543383333321,3.216064506,300.0,4x4E-3
367,8.761984,0.29,0.3533,0.2714,0.2212,79.076,0.04203035799999988,3.1893751740000003,300.0,4x4E-3
368,10.013696,0.33,0.3956,0.2682,0.2232,79.822,0.04236931249999988,3.1537893980000002,300.0,4x4E-3
369,11.265407999999999,0.37,0.4359,0.2635,0.2238,80.568,0.04248229733333321,3.095962512,300.0,4x4E-3
370,12.561824,0.41,0.4749,0.2551,0.221,79.076,0.04203035799999988,2.9981016280000006,300.0,4x4E-3
371,13.813536,0.45,0.512,0.2446,0.2162,77.584,0.041126479333333216,2.8735514120000003,300.0,4x4E-3
372,15.065248,0.49,0.5463,0.2339,0.2114,76.092,0.040222600666666546,2.749001196,300.0,4x4E-3
373,16.316959999999998,0.53,0.5782,0.223,0.2062,73.854,0.03920573716666655,2.620002758,300.0,4x4E-3
374,17.568672,0.58,0.6077,0.2116,0.2006,71.616,0.038075888833333224,2.4865560980000003,300.0,4x4E-3
375,18.820384,0.62,0.6346,0.2,0.1945,69.378,0.036946040499999895,2.353109438,300.0,4x4E-3
376,20.072096,0.66,0.6587,0.1881,0.188,67.14,0.03570320733333323,2.210766334,300.0,4x4E-3
377,21.323808,0.7,0.6801,0.1758,0.1808,64.902,0.034347389333333235,2.06842323,300.0,4x4E-3
378,22.57552,0.74,0.6989,0.1631,0.1729,61.918000000000006,0.032878586499999904,1.9171836820000001,300.0,4x4E-3
379,23.827232,0.78,0.7145,0.1501,0.1642,58.934,0.031183813999999914,1.7659441340000002,300.0,4x4E-3
380,25.078944,0.82,0.7267,0.1367,0.1548,55.204,0.029376056666666584,1.605808142,300.0,4x4E-3
381,26.330655999999998,0.86,0.7349,0.1229,0.1444,51.474000000000004,0.02745531449999992,1.4456721500000003,300.0,4x4E-3
382,27.582368000000002,0.91,0.7382,0.1086,0.1332,47.744,0.025308602666666593,1.276639714,300.0,4x4E-3
383,28.83408,0.95,0.7347,0.094,0.1211,43.268,0.02304890599999993,1.103159056,300.0,4x4E-3
384,30.085791999999998,0.99,0.7204,0.079,0.1082,38.792,0.020563239666666608,0.9296783980000001,300.0,4x4E-3
385,31.337503999999996,1.03,0.6897,0.0635,0.0947,33.57,0.017964588499999948,0.7473012960000001,300.0,4x4E-3
386,32.589216,1.07,0.6335,0.0478,0.0807,29.094,0.01536593733333329,0.5604759720000001,300.0,4x4E-3
387,33.840928,1.11,0.5324,0.0319,0.0666,23.872,0.012654301333333296,0.37365064800000003,300.0,4x4E-3
388,35.09264,1.15,0.3499,0.0161,0.0529,18.650000000000002,0.010055650166666636,0.18682532400000001,300.0,4x4E-3
389,36.344352,1.19,0.0012,0.0,0.0394,14.174,0.007456998999999979,0.0,300.0,4x4E-3
390,0.0,0.0,0.0,0.2784,0.1981,83.552,0.04191737316666654,3.6475420400000003,316.6666666666667,4x4E-3
391,1.34112,0.04,0.0568,0.2781,0.2015,85.044,0.042708266999999876,3.643093818,316.6666666666667,4x4E-3
392,2.6375360000000003,0.08,0.1115,0.2776,0.2049,86.536,0.043386175999999874,3.634197374,316.6666666666667,4x4E-3
393,3.978656,0.12,0.1641,0.2769,0.2083,88.02799999999999,0.04406408499999987,3.62530093,316.6666666666667,4x4E-3
394,5.275072000000001,0.16,0.2146,0.2761,0.2118,89.52,0.044854978833333205,3.616404486,316.6666666666667,4x4E-3
395,6.616192,0.21,0.263,0.2751,0.2152,91.012,0.0455328878333332,3.6030598200000004,316.6666666666667,4x4E-3
396,7.957312,0.25,0.3093,0.2736,0.2184,91.758,0.0462107968333332,3.5852669320000006,316.6666666666667,4x4E-3
397,9.253727999999999,0.29,0.3535,0.2716,0.2212,93.25,0.0468887058333332,3.5541293780000003,316.6666666666667,4x4E-3
398,10.594847999999999,0.33,0.3958,0.2685,0.2233,93.996,0.04734064516666653,3.5140953800000005,316.6666666666667,4x4E-3
399,11.935967999999999,0.37,0.4361,0.2638,0.224,94.742,0.04745362999999986,3.4562684940000006,316.6666666666667,4x4E-3
400,13.232384,0.41,0.4751,0.2555,0.2213,93.25,0.0468887058333332,3.3450629440000004,316.6666666666667,4x4E-3
401,14.573504,0.45,0.5123,0.245,0.2165,91.012,0.045871842333333204,3.207168062,316.6666666666667,4x4E-3
402,15.86992,0.49,0.5467,0.2343,0.2116,89.52,0.044854978833333205,3.06927318,316.6666666666667,4x4E-3
403,17.21104,0.53,0.5788,0.2232,0.2063,87.28200000000001,0.043725130499999876,2.9224818540000004,316.6666666666667,4x4E-3
404,18.55216,0.58,0.6085,0.2119,0.2006,84.298,0.04248229733333321,2.775690528,316.6666666666667,4x4E-3
405,19.848575999999998,0.62,0.6356,0.2002,0.1944,82.06,0.041126479333333216,2.620002758,316.6666666666667,4x4E-3
406,21.189695999999998,0.66,0.6601,0.1883,0.1877,79.076,0.039770661333333214,2.4643149880000004,316.6666666666667,4x4E-3
407,22.486112,0.7,0.682,0.1759,0.1804,76.092,0.03818887366666656,2.304178996,316.6666666666667,4x4E-3
408,23.827232,0.74,0.7011,0.1632,0.1724,72.36200000000001,0.036494101166666564,2.13514656,316.6666666666667,4x4E-3
409,25.168352,0.78,0.7171,0.1501,0.1637,68.632,0.03468634383333323,1.9661141240000002,316.6666666666667,4x4E-3
410,26.464768,0.82,0.7295,0.1367,0.1542,64.902,0.03265261683333324,1.7881852440000003,316.6666666666667,4x4E-3
411,27.805888,0.86,0.738,0.1229,0.1438,60.426,0.030505904999999913,1.610256364,316.6666666666667,4x4E-3
412,29.102303999999997,0.91,0.7415,0.1086,0.1326,55.949999999999996,0.028020238666666586,1.42343104,316.6666666666667,4x4E-3
413,30.443423999999997,0.95,0.7377,0.0939,0.1205,50.728,0.02553457233333326,1.2321574940000002,316.6666666666667,4x4E-3
414,31.784543999999997,0.99,0.7232,0.0789,0.1077,45.506,0.02282293633333327,1.0319875040000002,316.6666666666667,4x4E-3
415,33.08096,1.03,0.6922,0.0634,0.0943,39.538,0.01999831549999994,0.831817514,316.6666666666667,4x4E-3
416,34.42208,1.07,0.6354,0.0477,0.0804,33.57,0.017060709833333285,0.627199302,316.6666666666667,4x4E-3
417,35.7632,1.11,0.5336,0.0319,0.0664,28.348,0.014123104166666626,0.41813286800000005,316.6666666666667,4x4E-3
418,37.059616000000005,1.15,0.3506,0.016,0.0527,22.38,0.011185498499999969,0.20906643400000002,316.6666666666667,4x4E-3
419,38.400736,1.19,0.0,0.0,0.0393,16.412,0.008360877666666641,0.0,316.6666666666667,4x4E-3
420,0.0,0.0,0.0,0.2783,0.1967,96.98,0.04609781199999986,4.038985576000001,333.3333333333333,4x4E-3
421,1.385824,0.04,0.0572,0.278,0.2002,98.47200000000001,0.047001690666666526,4.034537354,333.3333333333333,4x4E-3
422,2.771648,0.08,0.1122,0.2775,0.2037,99.96400000000001,0.04779258449999986,4.025640910000001,333.3333333333333,4x4E-3
423,4.202176,0.12,0.165,0.2769,0.2073,102.20200000000001,0.048583478333333194,4.0167444660000005,333.3333333333333,4x4E-3
424,5.588,0.16,0.2156,0.2761,0.2109,103.694,0.04948735699999986,4.007848022,333.3333333333333,4x4E-3
425,6.973824,0.21,0.2641,0.2751,0.2145,105.18599999999999,0.05027825083333319,3.9900551340000003,333.3333333333333,4x4E-3
426,8.359648,0.25,0.3104,0.2737,0.2178,107.42399999999999,0.05106914466666652,3.9722622460000006,333.3333333333333,4x4E-3
427,9.745472,0.29,0.3546,0.2717,0.2208,108.916,0.05186003849999985,3.9411246920000003,333.3333333333333,4x4E-3
428,11.176,0.33,0.3968,0.2686,0.223,109.66199999999999,0.05231197783333318,3.8966424720000004,333.3333333333333,4x4E-3
429,12.561824,0.37,0.437,0.264,0.2239,110.408,0.05253794749999985,3.829919142,333.3333333333333,4x4E-3
430,13.947648,0.41,0.4759,0.2558,0.2213,108.916,0.05197302333333319,3.709817148,333.3333333333333,4x4E-3
431,15.333471999999999,0.45,0.5132,0.2453,0.2165,106.678,0.05084317499999985,3.5585776000000005,333.3333333333333,4x4E-3
432,16.719296,0.49,0.5476,0.2345,0.2116,103.694,0.04960034183333319,3.4028898300000003,333.3333333333333,4x4E-3
433,18.149824,0.54,0.5798,0.2234,0.2063,101.456,0.04835750866666653,3.242753838,333.3333333333333,4x4E-3
434,19.535648000000002,0.58,0.6096,0.2121,0.2005,98.47200000000001,0.047001690666666526,3.078169624,333.3333333333333,4x4E-3
435,20.921471999999998,0.62,0.637,0.2003,0.1942,95.488,0.0455328878333332,2.9091371880000003,333.3333333333333,4x4E-3
436,22.307295999999997,0.66,0.6618,0.1883,0.1875,92.504,0.04395110016666654,2.7312083080000003,333.3333333333333,4x4E-3
437,23.69312,0.7,0.6839,0.1759,0.1801,88.774,0.042256327666666545,2.553279428,333.3333333333333,4x4E-3
438,25.078944,0.74,0.7033,0.1632,0.1719,84.298,0.04033558549999988,2.3664541040000002,333.3333333333333,4x4E-3
439,26.509472,0.78,0.7196,0.1501,0.1632,80.568,0.03830185849999989,2.1796287800000003,333.3333333333333,4x4E-3
440,27.895296,0.82,0.7323,0.1366,0.1536,75.346,0.03604216183333323,1.9839070120000002,333.3333333333333,4x4E-3
441,29.281119999999998,0.86,0.741,0.1227,0.1432,70.124,0.0335564954999999,1.7792888000000002,333.3333333333333,4x4E-3
442,30.666943999999997,0.91,0.7445,0.1084,0.1319,64.902,0.030957844333333245,1.574670588,333.3333333333333,4x4E-3
443,32.052768,0.95,0.7405,0.0937,0.1198,58.934,0.02813322349999992,1.3611559320000002,333.3333333333333,4x4E-3
444,33.483296,0.99,0.7254,0.0786,0.1071,52.965999999999994,0.025082632999999927,1.1387448320000002,333.3333333333333,4x4E-3
445,34.86912,1.03,0.6937,0.0632,0.0937,46.252,0.022032042499999935,0.916333732,333.3333333333333,4x4E-3
446,36.254943999999995,1.07,0.6362,0.0475,0.0799,39.538,0.01875548233333328,0.6894744100000001,333.3333333333333,4x4E-3
447,37.640768,1.11,0.5345,0.0318,0.066,32.824,0.015478922166666622,0.462615088,333.3333333333333,4x4E-3
448,39.026592,1.15,0.3512,0.016,0.0524,26.110000000000003,0.012315346833333298,0.231307544,333.3333333333333,4x4E-3
449,40.457119999999996,1.19,0.0001,0.0,0.039,19.396,0.009151771499999973,0.0,333.3333333333333,4x4E-3
450,0.0,0.0,0.0,0.2782,0.1953,111.154,0.050504220499999856,4.452670222,350.0,4x4E-3
451,1.4752319999999999,0.04,0.0576,0.2779,0.199,113.392,0.051521083999999856,4.443773778000001,350.0,4x4E-3
452,2.9504639999999998,0.08,0.1129,0.2774,0.2026,115.63,0.05242496266666652,4.439325556,350.0,4x4E-3
