,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,RPM
0,(mph),(Adv Ratio),-,-,-,(Hp),(In-Lbf),(Lbf),RPM
1,0.0,0.00,0.0000,0.1355,0.0593,0.008,0.160,0.255,3000
2,0.7,0.03,0.0578,0.1333,0.0596,0.008,0.161,0.251,3000
3,1.3,0.05,0.1131,0.1310,0.0599,0.008,0.161,0.246,3000
4,2.0,0.08,0.1659,0.1284,0.0600,0.008,0.162,0.242,3000
5,2.6,0.10,0.2160,0.1257,0.0601,0.008,0.162,0.236,3000
6,3.3,0.13,0.2635,0.1227,0.0602,0.008,0.162,0.231,3000
7,4.0,0.16,0.3083,0.1195,0.0601,0.008,0.162,0.225,3000
8,4.6,0.18,0.3503,0.1160,0.0599,0.008,0.161,0.218,3000
9,5.3,0.21,0.3894,0.1122,0.0596,0.008,0.161,0.211,3000
10,5.9,0.23,0.4256,0.1083,0.0592,0.008,0.160,0.204,3000
11,6.6,0.26,0.4590,0.1052,0.0593,0.008,0.160,0.198,3000
12,7.3,0.28,0.4898,0.1013,0.0588,0.008,0.158,0.191,3000
13,7.9,0.31,0.5180,0.0972,0.0582,0.007,0.157,0.183,3000
14,8.6,0.34,0.5436,0.0929,0.0575,0.007,0.155,0.175,3000
15,9.3,0.36,0.5668,0.0884,0.0564,0.007,0.152,0.166,3000
16,9.9,0.39,0.5875,0.0837,0.0552,0.007,0.149,0.157,3000
17,10.6,0.41,0.6059,0.0788,0.0538,0.007,0.145,0.148,3000
18,11.2,0.44,0.6218,0.0738,0.0521,0.007,0.140,0.139,3000
19,11.9,0.47,0.6358,0.0686,0.0502,0.006,0.135,0.129,3000
20,12.6,0.49,0.6469,0.0631,0.0479,0.006,0.129,0.119,3000
21,13.2,0.52,0.6551,0.0574,0.0453,0.006,0.122,0.108,3000
22,13.9,0.54,0.6590,0.0515,0.0424,0.005,0.114,0.097,3000
23,14.5,0.57,0.6577,0.0454,0.0393,0.005,0.106,0.085,3000
24,15.2,0.59,0.6494,0.0392,0.0359,0.005,0.097,0.074,3000
25,15.9,0.62,0.6311,0.0329,0.0323,0.004,0.087,0.062,3000
26,16.5,0.65,0.5968,0.0265,0.0287,0.004,0.077,0.050,3000
27,17.2,0.67,0.5394,0.0199,0.0248,0.003,0.067,0.038,3000
28,17.8,0.70,0.4446,0.0133,0.0209,0.003,0.056,0.025,3000
29,18.5,0.72,0.2850,0.0066,0.0168,0.002,0.045,0.012,3000
30,19.2,0.75,-0.0083,-0.0001,0.0126,0.002,0.034,0.000,3000
31,0.0,0.00,0.0000,0.1348,0.0588,0.018,0.282,0.451,4000
32,0.8,0.02,0.0557,0.1326,0.0591,0.018,0.283,0.443,4000
33,1.7,0.05,0.1091,0.1303,0.0593,0.018,0.284,0.436,4000
34,2.5,0.07,0.1601,0.1278,0.0594,0.018,0.285,0.427,4000
35,3.4,0.10,0.2087,0.1251,0.0595,0.018,0.285,0.418,4000
36,4.2,0.12,0.2549,0.1223,0.0595,0.018,0.285,0.409,4000
37,5.1,0.15,0.2985,0.1192,0.0595,0.018,0.285,0.399,4000
38,5.9,0.17,0.3395,0.1159,0.0593,0.018,0.284,0.388,4000
39,6.8,0.20,0.3779,0.1124,0.0590,0.018,0.283,0.376,4000
40,7.6,0.22,0.4137,0.1086,0.0586,0.018,0.281,0.363,4000
41,8.5,0.25,0.4469,0.1047,0.0581,0.018,0.279,0.350,4000
42,9.3,0.27,0.4775,0.1008,0.0576,0.018,0.276,0.337,4000
43,10.1,0.30,0.5056,0.0966,0.0569,0.017,0.273,0.323,4000
44,11.0,0.32,0.5312,0.0924,0.0561,0.017,0.269,0.309,4000
45,11.8,0.35,0.5544,0.0881,0.0552,0.017,0.264,0.295,4000
46,12.7,0.37,0.5753,0.0834,0.0539,0.016,0.258,0.279,4000
47,13.5,0.40,0.5939,0.0785,0.0525,0.016,0.251,0.263,4000
48,14.4,0.42,0.6102,0.0735,0.0508,0.015,0.243,0.246,4000
49,15.2,0.45,0.6249,0.0683,0.0488,0.015,0.234,0.229,4000
50,16.1,0.47,0.6368,0.0630,0.0466,0.014,0.223,0.211,4000
51,16.9,0.50,0.6461,0.0574,0.0441,0.013,0.211,0.192,4000
52,17.8,0.52,0.6515,0.0516,0.0413,0.013,0.198,0.173,4000
53,18.6,0.55,0.6521,0.0456,0.0381,0.012,0.183,0.152,4000
54,19.5,0.57,0.6468,0.0394,0.0347,0.011,0.166,0.132,4000
55,20.3,0.60,0.6319,0.0330,0.0311,0.009,0.149,0.110,4000
56,21.1,0.62,0.6013,0.0266,0.0274,0.008,0.131,0.089,4000
57,22.0,0.65,0.5477,0.0201,0.0237,0.007,0.113,0.067,4000
58,22.8,0.67,0.4561,0.0134,0.0198,0.006,0.095,0.045,4000
59,23.7,0.69,0.2965,0.0067,0.0157,0.005,0.075,0.022,4000
60,24.5,0.72,-0.0059,-0.0001,0.0117,0.004,0.056,0.000,4000
61,0.0,0.00,0.0000,0.1345,0.0580,0.034,0.434,0.703,5000
62,1.0,0.02,0.0549,0.1323,0.0582,0.035,0.436,0.691,5000
63,2.1,0.05,0.1075,0.1299,0.0584,0.035,0.437,0.679,5000
64,3.1,0.07,0.1579,0.1274,0.0585,0.035,0.438,0.666,5000
65,4.1,0.10,0.2060,0.1248,0.0585,0.035,0.438,0.652,5000
66,5.1,0.12,0.2518,0.1220,0.0585,0.035,0.438,0.637,5000
67,6.2,0.14,0.2953,0.1189,0.0584,0.035,0.437,0.621,5000
68,7.2,0.17,0.3363,0.1156,0.0581,0.035,0.435,0.604,5000
69,8.2,0.19,0.3749,0.1121,0.0578,0.034,0.432,0.586,5000
70,9.3,0.22,0.4111,0.1083,0.0573,0.034,0.429,0.566,5000
71,10.3,0.24,0.4449,0.1045,0.0567,0.034,0.425,0.546,5000
72,11.3,0.27,0.4763,0.1005,0.0560,0.033,0.419,0.525,5000
73,12.4,0.29,0.5054,0.0964,0.0553,0.033,0.414,0.503,5000
74,13.4,0.31,0.5321,0.0921,0.0544,0.032,0.407,0.481,5000
75,14.4,0.34,0.5565,0.0878,0.0533,0.032,0.399,0.459,5000
76,15.4,0.36,0.5787,0.0833,0.0521,0.031,0.390,0.435,5000
77,16.5,0.39,0.5987,0.0784,0.0506,0.030,0.379,0.410,5000
78,17.5,0.41,0.6166,0.0734,0.0489,0.029,0.366,0.383,5000
79,18.5,0.43,0.6327,0.0682,0.0469,0.028,0.351,0.356,5000
80,19.6,0.46,0.6461,0.0630,0.0447,0.027,0.335,0.329,5000
81,20.6,0.48,0.6565,0.0575,0.0423,0.025,0.316,0.300,5000
82,21.6,0.51,0.6631,0.0516,0.0395,0.023,0.296,0.270,5000
83,22.6,0.53,0.6653,0.0456,0.0364,0.022,0.273,0.238,5000
84,23.7,0.56,0.6613,0.0394,0.0331,0.020,0.248,0.206,5000
85,24.7,0.58,0.6476,0.0331,0.0296,0.018,0.222,0.173,5000
86,25.7,0.60,0.6176,0.0266,0.0260,0.015,0.195,0.139,5000
87,26.8,0.63,0.5665,0.0202,0.0224,0.013,0.168,0.106,5000
88,27.8,0.65,0.4744,0.0135,0.0186,0.011,0.139,0.071,5000
89,28.8,0.68,0.3077,0.0067,0.0148,0.009,0.110,0.035,5000
90,29.9,0.70,-0.0016,0.0000,0.0109,0.006,0.082,0.000,5000
91,0.0,0.00,0.0000,0.1343,0.0572,0.059,0.617,1.011,6000
92,1.2,0.02,0.0556,0.1321,0.0574,0.059,0.618,0.994,6000
93,2.5,0.05,0.1090,0.1296,0.0575,0.059,0.619,0.975,6000
