,Velocity (m/s),J (Adv Ratio),Pe,Ct,Cp,PWR (W),Torque (N/m),Thrust (N),Frequency (Hz),Model
238,13.500608,0.8,0.3783,0.0066,0.014,1.492,0.001581787666666662,0.035585776000000006,133.33333333333334,5x3
239,13.992352,0.83,0.0003,0.0,0.0093,0.746,0.001016863499999997,0.0,133.33333333333334,5x3
240,0.0,0.0,0.0,0.1276,0.0595,8.206,0.008586847333333309,0.916333732,150.0,5x3
241,0.5364479999999999,0.03,0.0599,0.1267,0.0602,8.206,0.008699832166666642,0.907437288,150.0,5x3
242,1.0728959999999998,0.06,0.1175,0.1255,0.0608,8.206,0.008812816999999975,0.8985408440000001,150.0,5x3
243,1.609344,0.09,0.1729,0.1242,0.0613,8.206,0.008925801833333307,0.8896444000000001,150.0,5x3
244,2.1457919999999997,0.11,0.226,0.1226,0.0618,8.206,0.008925801833333307,0.8807479560000001,150.0,5x3
245,2.7269439999999996,0.14,0.2767,0.1209,0.0621,8.206,0.00903878666666664,0.86740329,150.0,5x3
246,3.263392,0.17,0.325,0.1189,0.0624,8.206,0.00903878666666664,0.8540586240000001,150.0,5x3
247,3.79984,0.2,0.3709,0.1166,0.0626,8.206,0.00903878666666664,0.8362657360000001,150.0,5x3
248,4.336288,0.23,0.4142,0.1141,0.0627,8.206,0.00903878666666664,0.8184728480000001,150.0,5x3
249,4.872736,0.26,0.455,0.1112,0.0626,8.206,0.00903878666666664,0.796231738,150.0,5x3
250,5.409184,0.28,0.4931,0.108,0.0623,8.206,0.00903878666666664,0.773990628,150.0,5x3
251,5.945632,0.31,0.5284,0.1044,0.0618,8.206,0.008925801833333307,0.7473012960000001,150.0,5x3
252,6.48208,0.34,0.5609,0.1003,0.061,8.206,0.008812816999999975,0.720611964,150.0,5x3
253,7.063232,0.37,0.5903,0.0956,0.0599,8.206,0.008699832166666642,0.685026188,150.0,5x3
254,7.59968,0.4,0.6167,0.0906,0.0585,8.206,0.008473862499999976,0.649440412,150.0,5x3
255,8.136128,0.43,0.6399,0.0854,0.0569,7.46,0.008247892833333308,0.6138546360000001,150.0,5x3
256,8.672576,0.46,0.6601,0.0801,0.0552,7.46,0.008021923166666643,0.573820638,150.0,5x3
257,9.209024000000001,0.48,0.6772,0.0748,0.0534,7.46,0.007682968666666645,0.538234862,150.0,5x3
258,9.745472,0.51,0.6914,0.0692,0.0512,6.7139999999999995,0.007456998999999979,0.498200864,150.0,5x3
259,10.28192,0.54,0.7028,0.0636,0.0489,6.7139999999999995,0.007118044499999979,0.458166866,150.0,5x3
260,10.818368,0.57,0.7111,0.0577,0.0462,5.968,0.006666105166666647,0.41368464600000004,150.0,5x3
261,11.399519999999999,0.6,0.7161,0.0518,0.0432,5.968,0.006214165833333315,0.37365064800000003,150.0,5x3
262,11.935967999999999,0.63,0.7172,0.0457,0.0398,5.222,0.005762226499999983,0.329168428,150.0,5x3
263,12.472415999999999,0.65,0.7114,0.0393,0.0361,5.222,0.005197302333333318,0.28023798600000005,150.0,5x3
264,13.008864,0.68,0.7009,0.033,0.0321,4.476,0.004632378166666653,0.235755766,150.0,5x3
265,13.545312000000001,0.71,0.6736,0.0264,0.0278,3.73,0.004067453999999988,0.191273546,150.0,5x3
266,14.08176,0.74,0.6259,0.0198,0.0234,2.984,0.00338954499999999,0.14234310400000003,150.0,5x3
267,14.618208000000001,0.77,0.5453,0.0134,0.0188,2.238,0.002711635999999992,0.097860884,150.0,5x3
268,15.154656,0.8,0.3825,0.0068,0.0141,2.238,0.002033726999999994,0.048930442,150.0,5x3
269,15.691104000000001,0.82,0.0138,0.0002,0.0094,1.492,0.001355817999999996,0.0,150.0,5x3
270,0.0,0.0,0.0,0.1277,0.0596,11.19,0.010620574333333303,1.129848388,166.66666666666666,5x3
271,0.581152,0.03,0.0598,0.1267,0.0603,11.19,0.010733559166666636,1.1209519440000002,166.66666666666666,5x3
272,1.207008,0.06,0.1174,0.1256,0.0609,11.19,0.010846543999999968,1.1120555,166.66666666666666,5x3
273,1.78816,0.09,0.1728,0.1243,0.0614,11.19,0.010959528833333301,1.098710834,166.66666666666666,5x3
274,2.414016,0.11,0.2258,0.1228,0.0619,11.936,0.011072513666666636,1.085366168,166.66666666666666,5x3
275,2.995168,0.14,0.2765,0.121,0.0622,11.936,0.011185498499999969,1.0720215020000001,166.66666666666666,5x3
276,3.621024,0.17,0.3248,0.119,0.0625,11.936,0.011185498499999969,1.0542286140000001,166.66666666666666,5x3
277,4.202176,0.2,0.3707,0.1168,0.0627,11.936,0.011185498499999969,1.0319875040000002,166.66666666666666,5x3
278,4.828032,0.23,0.4141,0.1142,0.0628,11.936,0.011185498499999969,1.0097463940000002,166.66666666666666,5x3
279,5.409184,0.26,0.4548,0.1113,0.0627,11.936,0.011185498499999969,0.987505284,166.66666666666666,5x3
280,6.0350399999999995,0.28,0.4929,0.1081,0.0624,11.936,0.011185498499999969,0.9563677300000001,166.66666666666666,5x3
281,6.616192,0.31,0.5283,0.1045,0.0619,11.936,0.011072513666666636,0.925230176,166.66666666666666,5x3
282,7.242048,0.34,0.5608,0.1004,0.0611,11.19,0.010959528833333301,0.8896444000000001,166.66666666666666,5x3
283,7.8232,0.37,0.5903,0.0957,0.06,11.19,0.010733559166666636,0.849610402,166.66666666666666,5x3
284,8.449055999999999,0.4,0.6166,0.0907,0.0586,11.19,0.01050758949999997,0.805128182,166.66666666666666,5x3
285,9.030208,0.43,0.6398,0.0855,0.057,10.444,0.010168634999999971,0.7561977400000001,166.66666666666666,5x3
286,9.656064,0.46,0.6601,0.0802,0.0553,10.444,0.009942665333333304,0.71171552,166.66666666666666,5x3
287,10.237215999999998,0.48,0.6772,0.0748,0.0534,9.698,0.009603710833333307,0.662785078,166.66666666666666,5x3
288,10.818368,0.51,0.6915,0.0693,0.0513,9.698,0.009151771499999973,0.6138546360000001,166.66666666666666,5x3
289,11.444224,0.54,0.7026,0.0636,0.0489,8.952,0.008812816999999975,0.564924194,166.66666666666666,5x3
290,12.025376,0.57,0.7111,0.0578,0.0463,8.952,0.008247892833333308,0.51154553,166.66666666666666,5x3
291,12.651232,0.6,0.7162,0.0519,0.0433,8.206,0.0077959534999999785,0.458166866,166.66666666666666,5x3
292,13.232384,0.63,0.7164,0.0456,0.0399,7.46,0.007118044499999979,0.40478820200000004,166.66666666666666,5x3
293,13.85824,0.65,0.713,0.0394,0.0362,6.7139999999999995,0.006440135499999982,0.351409538,166.66666666666666,5x3
294,14.439391999999998,0.68,0.7007,0.033,0.0321,5.968,0.005762226499999983,0.29358265200000006,166.66666666666666,5x3
295,15.065248,0.71,0.6762,0.0265,0.0278,5.222,0.004971332666666652,0.235755766,166.66666666666666,5x3
296,15.6464,0.74,0.6299,0.0199,0.0234,4.476,0.004180438833333321,0.17792888,166.66666666666666,5x3
297,16.272256,0.77,0.5451,0.0134,0.0188,3.73,0.00338954499999999,0.120101994,166.66666666666666,5x3
298,16.853408,0.8,0.383,0.0068,0.0141,2.984,0.002485666333333326,0.062275108,166.66666666666666,5x3
299,17.479264,0.82,0.0139,0.0002,0.0094,1.492,0.001694772499999995,0.0,166.66666666666666,5x3
300,0.0,0.0,0.0,0.1277,0.0598,14.92,0.012993255833333297,1.370052376,183.33333333333334,5x3
301,0.67056,0.03,0.0597,0.1267,0.0604,14.92,0.01310624066666663,1.35670771,183.33333333333334,5x3
302,1.34112,0.06,0.1172,0.1256,0.061,14.92,0.013219225499999963,1.3478112660000001,183.33333333333334,5x3
303,1.966976,0.09,0.1725,0.1242,0.0615,15.666,0.013332210333333294,1.3300183780000001,183.33333333333334,5x3
304,2.6375360000000003,0.11,0.2254,0.1227,0.062,15.666,0.013445195166666627,1.316673712,183.33333333333334,5x3
305,3.308096,0.14,0.2761,0.121,0.0623,15.666,0.01355817999999996,1.294432602,183.33333333333334,5x3
306,3.978656,0.17,0.3243,0.119,0.0626,15.666,0.01355817999999996,1.276639714,183.33333333333334,5x3
307,4.649216,0.2,0.3702,0.1167,0.0628,15.666,0.01355817999999996,1.2499503820000002,183.33333333333334,5x3
308,5.319776,0.23,0.4135,0.1142,0.0629,15.666,0.013671164833333294,1.2232610500000003,183.33333333333334,5x3
309,5.945632,0.26,0.4543,0.1113,0.0627,15.666,0.01355817999999996,1.1921234960000002,183.33333333333334,5x3
310,6.616192,0.28,0.4923,0.1081,0.0625,15.666,0.01355817999999996,1.1565377200000002,183.33333333333334,5x3
311,7.286752,0.31,0.5277,0.1044,0.0619,15.666,0.013445195166666627,1.1209519440000002,183.33333333333334,5x3
312,7.957312,0.34,0.5602,0.1003,0.0612,14.92,0.013219225499999963,1.076469724,183.33333333333334,5x3
313,8.627872,0.37,0.5897,0.0956,0.06,14.92,0.012993255833333297,1.02309106,183.33333333333334,5x3
314,9.298432,0.4,0.616,0.0906,0.0586,14.92,0.012654301333333296,0.969712396,183.33333333333334,5x3
315,9.924287999999999,0.43,0.6393,0.0854,0.0571,14.174,0.012315346833333298,0.916333732,183.33333333333334,5x3
316,10.594847999999999,0.46,0.6595,0.0802,0.0553,14.174,0.011976392333333299,0.858506846,183.33333333333334,5x3
317,11.265407999999999,0.48,0.6768,0.0748,0.0535,13.427999999999999,0.011524452999999966,0.8006799600000001,183.33333333333334,5x3
318,11.935967999999999,0.51,0.6911,0.0693,0.0513,12.682,0.011072513666666636,0.7428530740000001,183.33333333333334,5x3
319,12.606527999999999,0.54,0.7022,0.0636,0.049,11.936,0.010620574333333303,0.6805779660000001,183.33333333333334,5x3
320,13.232384,0.57,0.7107,0.0578,0.0463,11.19,0.010055650166666636,0.6183028580000001,183.33333333333334,5x3
321,13.902944,0.6,0.7159,0.0518,0.0432,10.444,0.00937774116666664,0.55602775,183.33333333333334,5x3
322,14.573504,0.63,0.716,0.0456,0.0398,9.698,0.008586847333333309,0.48930442,183.33333333333334,5x3
323,15.244064,0.65,0.7123,0.0393,0.0362,8.952,0.0077959534999999785,0.42258109000000005,183.33333333333334,5x3
324,15.914624,0.68,0.7003,0.033,0.0321,8.206,0.0070050596666666465,0.351409538,183.33333333333334,5x3
325,16.585184,0.71,0.6761,0.0264,0.0278,6.7139999999999995,0.0059881961666666495,0.28468620800000005,183.33333333333334,5x3
326,17.21104,0.74,0.6293,0.0199,0.0234,5.968,0.0050843174999999855,0.21351465600000002,183.33333333333334,5x3
327,17.8816,0.77,0.5436,0.0133,0.0187,4.476,0.004067453999999988,0.14234310400000003,183.33333333333334,5x3
328,18.55216,0.8,0.3781,0.0066,0.014,3.73,0.0030505904999999912,0.07117155200000001,183.33333333333334,5x3
329,19.22272,0.83,-0.0003,0.0,0.0092,2.238,0.002033726999999994,0.0,183.33333333333334,5x3
330,0.0,0.0,0.0,0.1277,0.0599,19.396,0.015478922166666622,1.628049252,200.0,5x3
331,0.715264,0.03,0.0596,0.1268,0.0605,19.396,0.015591906999999957,1.614704586,200.0,5x3
332,1.430528,0.06,0.1171,0.1257,0.0611,20.142,0.01570489183333329,1.6013599200000002,200.0,5x3
333,2.190496,0.09,0.1723,0.1243,0.0616,20.142,0.015930861499999952,1.5835670320000002,200.0,5x3
334,2.90576,0.11,0.2252,0.1228,0.0621,20.142,0.016043846333333285,1.565774144,200.0,5x3
335,3.621024,0.14,0.2758,0.1211,0.0625,20.142,0.016043846333333285,1.543533034,200.0,5x3
336,4.336288,0.17,0.324,0.1191,0.0627,20.142,0.016156831166666618,1.5168437020000003,200.0,5x3
337,5.051552,0.2,0.3698,0.1168,0.0629,20.142,0.01626981599999995,1.4901543700000002,200.0,5x3
338,5.766816,0.23,0.4131,0.1143,0.063,20.142,0.01626981599999995,1.459016816,200.0,5x3
339,6.526784,0.26,0.4539,0.1114,0.0629,20.142,0.016156831166666618,1.4189828180000001,200.0,5x3
340,7.242048,0.28,0.492,0.1082,0.0626,20.142,0.016156831166666618,1.3789488200000002,200.0,5x3
341,7.957312,0.31,0.5274,0.1046,0.0621,20.142,0.016043846333333285,1.3344666,200.0,5x3
342,8.672576,0.34,0.5599,0.1005,0.0613,20.142,0.015817876666666623,1.281087936,200.0,5x3
343,9.38784,0.37,0.5894,0.0958,0.0601,19.396,0.015478922166666622,1.2232610500000003,200.0,5x3
344,10.103104,0.4,0.6158,0.0907,0.0587,18.650000000000002,0.015139967666666624,1.1565377200000002,200.0,5x3
345,10.863072,0.43,0.6391,0.0856,0.0571,18.650000000000002,0.014688028333333292,1.0898143900000001,200.0,5x3
346,11.578335999999998,0.46,0.6594,0.0803,0.0554,17.904,0.014236088999999959,1.02309106,200.0,5x3
347,12.2936,0.48,0.6766,0.0749,0.0535,17.158,0.013784149666666627,0.9563677300000001,200.0,5x3
348,13.008864,0.51,0.691,0.0694,0.0514,16.412,0.013219225499999963,0.8851961780000002,200.0,5x3
349,13.724128,0.54,0.7023,0.0637,0.049,15.666,0.012654301333333296,0.814024626,200.0,5x3
350,14.439391999999998,0.57,0.7107,0.0579,0.0463,14.92,0.011976392333333299,0.7384048520000001,200.0,5x3
351,15.19936,0.6,0.7152,0.0518,0.0433,14.174,0.011185498499999969,0.662785078,200.0,5x3
352,15.914624,0.63,0.717,0.0457,0.0399,12.682,0.010281619833333304,0.582717082,200.0,5x3
353,16.629888,0.65,0.7124,0.0394,0.0362,11.936,0.00937774116666664,0.502649086,200.0,5x3
354,17.345152,0.68,0.7008,0.033,0.0322,10.444,0.008247892833333308,0.42258109000000005,200.0,5x3
355,18.060416,0.71,0.6765,0.0265,0.0279,8.952,0.007231029333333312,0.338064872,200.0,5x3
356,18.77568,0.74,0.6301,0.0199,0.0234,7.46,0.0059881961666666495,0.25354865400000004,200.0,5x3
357,19.535648000000002,0.77,0.5435,0.0133,0.0188,5.968,0.004858347833333319,0.169032436,200.0,5x3
358,20.250912,0.8,0.3788,0.0067,0.014,4.476,0.003615514666666656,0.084516218,200.0,5x3
359,20.966175999999997,0.83,0.0027,0.0,0.0093,2.984,0.0023726814999999934,0.0,200.0,5x3
360,0.0,0.0,0.0,0.1278,0.06,24.618000000000002,0.018190558166666614,1.9127354600000002,216.66666666666666,5x3
361,0.804672,0.03,0.0595,0.1269,0.0606,24.618000000000002,0.018303542999999946,1.899390794,216.66666666666666,5x3
362,1.56464,0.06,0.1169,0.1258,0.0612,25.364,0.018529512666666612,1.881597906,216.66666666666666,5x3
363,2.369312,0.09,0.1721,0.1245,0.0617,25.364,0.01864249749999995,1.863805018,216.66666666666666,5x3
364,3.12928,0.11,0.2249,0.123,0.0622,25.364,0.018868467166666614,1.8415639080000001,216.66666666666666,5x3
365,3.933952,0.14,0.2755,0.1212,0.0626,26.110000000000003,0.018981451999999947,1.814874576,216.66666666666666,5x3
366,4.69392,0.17,0.3237,0.1192,0.0629,26.110000000000003,0.018981451999999947,1.7837370220000002,216.66666666666666,5x3
367,5.498592,0.2,0.3695,0.117,0.0631,26.110000000000003,0.01909443683333328,1.752599468,216.66666666666666,5x3
368,6.25856,0.23,0.4128,0.1145,0.0631,26.110000000000003,0.01909443683333328,1.7125654700000001,216.66666666666666,5x3
369,7.063232,0.26,0.4536,0.1116,0.063,26.110000000000003,0.01909443683333328,1.66808325,216.66666666666666,5x3
370,7.8232,0.28,0.4917,0.1084,0.0627,26.110000000000003,0.018981451999999947,1.6236010300000001,216.66666666666666,5x3
371,8.627872,0.31,0.5271,0.1047,0.0622,25.364,0.018868467166666614,1.565774144,216.66666666666666,5x3
372,9.38784,0.34,0.5597,0.1007,0.0614,25.364,0.018529512666666612,1.5079472580000002,216.66666666666666,5x3
373,10.192512,0.37,0.5892,0.096,0.0602,24.618000000000002,0.018190558166666614,1.4367757060000002,216.66666666666666,5x3
374,10.95248,0.4,0.6156,0.0909,0.0588,23.872,0.017851603666666615,1.3611559320000002,216.66666666666666,5x3
375,11.757152,0.43,0.6389,0.0858,0.0573,23.872,0.01728667949999995,1.285536158,216.66666666666666,5x3
376,12.51712,0.46,0.6592,0.0805,0.0556,23.126,0.01683474016666662,1.205468162,216.66666666666666,5x3
377,13.321792,0.48,0.6766,0.0751,0.0537,22.38,0.01626981599999995,1.1254001660000001,216.66666666666666,5x3
378,14.08176,0.51,0.6909,0.0695,0.0515,20.888,0.015591906999999957,1.040883948,216.66666666666666,5x3
379,14.886432,0.54,0.7023,0.0638,0.0491,20.142,0.014913997999999958,0.9563677300000001,216.66666666666666,5x3
380,15.6464,0.57,0.7107,0.058,0.0464,19.396,0.014010119333333293,0.86740329,216.66666666666666,5x3
381,16.451072,0.6,0.7158,0.052,0.0434,17.904,0.01310624066666663,0.77843885,216.66666666666666,5x3
382,17.21104,0.63,0.7171,0.0459,0.04,16.412,0.012089377166666632,0.685026188,216.66666666666666,5x3
383,18.015711999999997,0.65,0.7129,0.0396,0.0363,14.92,0.010959528833333301,0.5916135260000001,216.66666666666666,5x3
384,18.77568,0.68,0.7011,0.0332,0.0323,13.427999999999999,0.009716695666666638,0.498200864,216.66666666666666,5x3
385,19.580351999999998,0.71,0.6764,0.0266,0.028,11.19,0.008473862499999976,0.39589175800000004,216.66666666666666,5x3
386,20.34032,0.74,0.63,0.02,0.0235,9.698,0.007118044499999979,0.29803087400000006,216.66666666666666,5x3
387,21.144992,0.77,0.5445,0.0133,0.0188,7.46,0.005649241666666651,0.20016999000000002,216.66666666666666,5x3
388,21.90496,0.8,0.3809,0.0067,0.014,5.968,0.004293423666666654,0.10230910600000001,216.66666666666666,5x3
389,22.709632,0.83,-0.0022,0.0,0.0092,3.73,0.0028246208333333254,0.0,216.66666666666666,5x3
390,0.0,0.0,0.0,0.1281,0.0601,30.586000000000002,0.021128163833333272,2.224111,233.31666666666666,5x3
391,0.8493759999999999,0.03,0.0595,0.1272,0.0607,31.332,0.021354133499999938,2.206318112,233.31666666666666,5x3
392,1.6987519999999998,0.06,0.1168,0.1261,0.0613,31.332,0.02146711833333327,2.188525224,233.31666666666666,5x3
393,2.548128,0.09,0.1719,0.1248,0.0619,32.077999999999996,0.021693087999999937,2.166284114,233.31666666666666,5x3
394,3.3528,0.11,0.2248,0.1233,0.0623,32.077999999999996,0.021919057666666603,2.139594782,233.31666666666666,5x3
395,4.202176,0.14,0.2753,0.1216,0.0627,32.077999999999996,0.022032042499999935,2.1084572280000002,233.31666666666666,5x3
396,5.051552,0.17,0.3235,0.1196,0.063,32.077999999999996,0.022145027333333272,2.0773196740000004,233.31666666666666,5x3
397,5.9009279999999995,0.2,0.3693,0.1174,0.0632,32.824,0.022145027333333272,2.037285676,233.31666666666666,5x3
398,6.750304,0.23,0.4127,0.1149,0.0633,32.824,0.022258012166666605,1.992803456,233.31666666666666,5x3
399,7.59968,0.26,0.4535,0.112,0.0632,32.824,0.022145027333333272,1.9438730140000002,233.31666666666666,5x3
400,8.404352,0.28,0.4916,0.1088,0.0629,32.077999999999996,0.022032042499999935,1.89049435,233.31666666666666,5x3
401,9.253727999999999,0.31,0.5271,0.1052,0.0624,32.077999999999996,0.021919057666666603,1.828219242,233.31666666666666,5x3
402,10.103104,0.34,0.5597,0.1011,0.0616,32.077999999999996,0.021580103166666604,1.7570476900000003,233.31666666666666,5x3
403,10.95248,0.37,0.5893,0.0964,0.0605,31.332,0.021241148666666605,1.6725314720000002,233.31666666666666,5x3
404,11.801855999999999,0.4,0.6158,0.0914,0.059,30.586000000000002,0.02067622449999994,1.588015254,233.31666666666666,5x3
405,12.651232,0.43,0.6391,0.0862,0.0575,29.84,0.020224285166666606,1.4946025920000001,233.31666666666666,5x3
406,13.455904,0.45,0.6595,0.0809,0.0558,28.348,0.01954637616666661,1.405638152,233.31666666666666,5x3
407,14.30528,0.48,0.6769,0.0755,0.0539,27.602,0.018868467166666614,1.31222549,233.31666666666666,5x3
408,15.154656,0.51,0.6913,0.07,0.0518,26.855999999999998,0.018190558166666614,1.2143646060000002,233.31666666666666,5x3
409,16.004032,0.54,0.7027,0.0643,0.0494,25.364,0.01728667949999995,1.116503722,233.31666666666666,5x3
410,16.853408,0.57,0.7111,0.0584,0.0467,23.872,0.016382800833333284,1.0141946160000002,233.31666666666666,5x3
411,17.702784,0.6,0.7163,0.0524,0.0436,22.38,0.01536593733333329,0.907437288,233.31666666666666,5x3
412,18.507455999999998,0.63,0.7176,0.0462,0.0403,20.888,0.014123104166666626,0.8006799600000001,233.31666666666666,5x3
413,19.356831999999997,0.65,0.7135,0.0399,0.0366,18.650000000000002,0.012880270999999964,0.693922632,233.31666666666666,5x3
414,20.206208,0.68,0.7021,0.0335,0.0326,16.412,0.011411468166666635,0.582717082,233.31666666666666,5x3
415,21.055584,0.71,0.6785,0.027,0.0282,14.174,0.009942665333333304,0.46706331,233.31666666666666,5x3
416,21.90496,0.74,0.633,0.0203,0.0237,11.936,0.008360877666666641,0.351409538,233.31666666666666,5x3
417,22.754336,0.77,0.5428,0.0135,0.019,9.698,0.006666105166666647,0.235755766,233.31666666666666,5x3
418,23.559008000000002,0.8,0.3779,0.0067,0.0142,7.46,0.004971332666666652,0.115653772,233.31666666666666,5x3
419,24.408384,0.82,0.0,0.0,0.0094,4.476,0.0032765601666666574,0.0,233.31666666666666,5x3
420,0.0,0.0,0.0,0.1283,0.0603,38.046,0.024291739166666597,2.55772765,250.0,5x3
421,0.89408,0.03,0.0594,0.1274,0.0609,38.792,0.024517708833333263,2.539934762,250.0,5x3
422,1.78816,0.06,0.1167,0.1263,0.0615,38.792,0.02474367849999993,2.517693652,250.0,5x3
423,2.7269439999999996,0.09,0.1717,0.125,0.0621,39.538,0.024969648166666594,2.4910043200000005,250.0,5x3
424,3.621024,0.11,0.2245,0.1235,0.0625,39.538,0.02519561783333326,2.459866766,250.0,5x3
425,4.515104,0.14,0.275,0.1218,0.0629,39.538,0.025308602666666593,2.4287292120000004,250.0,5x3
426,5.409184,0.17,0.3232,0.1199,0.0632,40.284,0.025421587499999926,2.388695214,250.0,5x3
427,6.3032639999999995,0.2,0.369,0.1176,0.0634,40.284,0.02553457233333326,2.3442129940000003,250.0,5x3
428,7.197344,0.23,0.4124,0.1151,0.0635,40.284,0.02553457233333326,2.295282552,250.0,5x3
429,8.136128,0.26,0.4532,0.1123,0.0634,40.284,0.02553457233333326,2.2374556660000002,250.0,5x3
430,9.030208,0.28,0.4914,0.1091,0.0631,40.284,0.025421587499999926,2.175180558,250.0,5x3
431,9.924287999999999,0.31,0.5268,0.1054,0.0626,39.538,0.02519561783333326,2.099560784,250.0,5x3
432,10.818368,0.34,0.5595,0.1013,0.0618,38.792,0.02485666333333326,2.0194927880000004,250.0,5x3
433,11.712448,0.37,0.5891,0.0966,0.0606,38.046,0.02440472399999993,1.9260801260000002,250.0,5x3
434,12.651232,0.4,0.6157,0.0916,0.0592,37.300000000000004,0.023839799833333265,1.8237710200000001,250.0,5x3
435,13.545312000000001,0.43,0.6391,0.0864,0.0576,36.554,0.023161890833333264,1.7214619140000003,250.0,5x3
436,14.439391999999998,0.45,0.6595,0.0811,0.0559,35.062,0.02248398183333327,1.614704586,250.0,5x3
437,15.333471999999999,0.48,0.6769,0.0756,0.054,34.316,0.021693087999999937,1.5079472580000002,250.0,5x3
438,16.227552,0.51,0.6913,0.0701,0.0519,32.824,0.020902194166666607,1.3967417080000002,250.0,5x3
439,17.166335999999998,0.54,0.7027,0.0644,0.0495,31.332,0.019885330666666607,1.281087936,250.0,5x3
440,18.060416,0.57,0.7111,0.0585,0.0468,29.84,0.018868467166666614,1.165434164,250.0,5x3
441,18.954496,0.6,0.7163,0.0525,0.0437,27.602,0.01762563399999995,1.04533217,250.0,5x3
442,19.848575999999998,0.63,0.7167,0.0462,0.0403,25.364,0.01626981599999995,0.9207819540000001,250.0,5x3
443,20.742656,0.65,0.7122,0.0399,0.0366,23.126,0.014801013166666625,0.796231738,250.0,5x3
444,21.636736,0.68,0.7001,0.0335,0.0326,20.888,0.01310624066666663,0.6672333,250.0,5x3
445,22.57552,0.71,0.6759,0.0269,0.0283,17.904,0.011411468166666635,0.538234862,250.0,5x3
446,23.4696,0.74,0.6294,0.0202,0.0238,14.92,0.009603710833333307,0.40478820200000004,250.0,5x3
447,24.36368,0.77,0.5438,0.0135,0.0191,11.936,0.007682968666666645,0.271341542,250.0,5x3
448,25.25776,0.8,0.3788,0.0068,0.0142,8.952,0.005762226499999983,0.13344666,250.0,5x3
449,26.15184,0.82,-0.0001,0.0,0.0094,5.968,0.0037284994999999895,0.0,250.0,5x3
450,0.0,0.0,0.0,0.1285,0.0605,46.252,0.027681284166666587,2.9135854100000005,266.6666666666667,5x3
451,0.983488,0.03,0.0593,0.1276,0.0611,46.998,0.028020238666666586,2.8913443000000005,266.6666666666667,5x3
452,1.922272,0.06,0.1165,0.1265,0.0617,47.744,0.02824620833333325,2.86910319,266.6666666666667,5x3
453,2.90576,0.09,0.1715,0.1252,0.0623,47.744,0.02858516283333325,2.8379656360000003,266.6666666666667,5x3
454,3.844544,0.11,0.2243,0.1237,0.0627,48.49,0.028698147666666583,2.8068280820000004,266.6666666666667,5x3
455,4.828032,0.14,0.2748,0.122,0.0631,48.49,0.02892411733333325,2.7667940840000003,266.6666666666667,5x3
456,5.766816,0.17,0.323,0.1201,0.0634,48.49,0.029037102166666582,2.7223118640000004,266.6666666666667,5x3
457,6.750304,0.2,0.3688,0.1179,0.0636,49.236000000000004,0.029150086999999915,2.6733814220000003,266.6666666666667,5x3
458,7.689088,0.23,0.4122,0.1154,0.0637,49.236000000000004,0.029150086999999915,2.615554536,266.6666666666667,5x3
459,8.672576,0.26,0.453,0.1125,0.0636,48.49,0.029150086999999915,2.548831206,266.6666666666667,5x3
460,9.61136,0.28,0.4913,0.1093,0.0633,48.49,0.029037102166666582,2.4776596540000004,266.6666666666667,5x3
461,10.594847999999999,0.31,0.5268,0.1057,0.0627,48.49,0.028698147666666583,2.3975916580000005,266.6666666666667,5x3
462,11.578335999999998,0.34,0.5595,0.1016,0.0619,47.744,0.028359193166666585,2.304178996,266.6666666666667,5x3
463,12.51712,0.37,0.5891,0.0968,0.0608,46.998,0.02779426899999992,2.197421668,266.6666666666667,5x3
464,13.500608,0.4,0.6157,0.0918,0.0593,45.506,0.027229344833333252,2.081767896,266.6666666666667,5x3
465,14.439391999999998,0.43,0.6391,0.0866,0.0578,44.013999999999996,0.026438450999999925,1.9616659020000002,266.6666666666667,5x3
466,15.42288,0.45,0.6596,0.0812,0.056,43.268,0.025647557166666595,1.8415639080000001,266.6666666666667,5x3
467,16.361664,0.48,0.677,0.0758,0.0541,41.776,0.02474367849999993,1.717013692,266.6666666666667,5x3
468,17.345152,0.51,0.6914,0.0702,0.052,40.284,0.023839799833333265,1.592463476,266.6666666666667,5x3
469,18.283936,0.54,0.7026,0.0644,0.0496,38.046,0.022709951499999936,1.459016816,266.6666666666667,5x3
470,19.267424000000002,0.57,0.7109,0.0585,0.0468,35.808,0.02146711833333327,1.325570156,266.6666666666667,5x3
471,20.206208,0.6,0.7158,0.0525,0.0438,33.57,0.020111300333333273,1.1921234960000002,266.6666666666667,5x3
472,21.189695999999998,0.63,0.7168,0.0463,0.0404,31.332,0.018529512666666612,1.049780392,266.6666666666667,5x3
473,22.12848,0.65,0.7122,0.04,0.0367,28.348,0.01683474016666662,0.907437288,266.6666666666667,5x3
474,23.111968,0.68,0.7002,0.0335,0.0327,25.364,0.014913997999999958,0.7606459620000001,266.6666666666667,5x3
475,24.095456,0.71,0.6759,0.0269,0.0283,21.634,0.012993255833333297,0.6094064140000001,266.6666666666667,5x3
476,25.03424,0.74,0.6293,0.0202,0.0238,17.904,0.010846543999999968,0.458166866,266.6666666666667,5x3
477,26.017728,0.77,0.5432,0.0135,0.0191,14.92,0.008699832166666642,0.30692731800000006,266.6666666666667,5x3
478,26.956512,0.8,0.3789,0.0068,0.0143,11.19,0.006553120333333315,0.15568777000000003,266.6666666666667,5x3
