,Velocity (m/s),J (Adv Ratio),Pe,Ct,Cp,PWR (W),Torque (N/m),Thrust (N),Frequency (Hz),Model
232,10.371328,0.61,0.7249,0.04,0.0338,2.984,0.0038414843333333224,0.226859322,133.33333333333334,5x3E
233,10.818368,0.64,0.7266,0.0346,0.0305,2.984,0.0035025298333333232,0.195721768,133.33333333333334,5x3E
234,11.310112,0.67,0.7228,0.0291,0.0268,2.238,0.0030505904999999912,0.164584214,133.33333333333334,5x3E
235,11.757152,0.7,0.7086,0.0234,0.023,2.238,0.002598651166666659,0.13344666,133.33333333333334,5x3E
236,12.248895999999998,0.72,0.6775,0.0177,0.0189,1.492,0.002146711833333327,0.10230910600000001,133.33333333333334,5x3E
237,12.695936,0.75,0.6143,0.0118,0.0145,1.492,0.001694772499999995,0.06672333,133.33333333333334,5x3E
238,13.18768,0.78,0.4658,0.0059,0.0099,0.746,0.00112984833333333,0.035585776000000006,133.33333333333334,5x3E
239,13.679424000000001,0.81,-0.0014,0.0,0.0063,0.746,0.000677908999999998,0.0,133.33333333333334,5x3E
240,0.0,0.0,0.0,0.1145,0.0506,6.7139999999999995,0.007344014166666646,0.82292107,150.0,5x3E
241,0.5364479999999999,0.03,0.0618,0.1135,0.0511,6.7139999999999995,0.007456998999999979,0.814024626,150.0,5x3E
242,1.0728959999999998,0.06,0.1211,0.1123,0.0516,6.7139999999999995,0.007456998999999979,0.805128182,150.0,5x3E
243,1.609344,0.08,0.178,0.1109,0.052,7.46,0.007569983833333312,0.796231738,150.0,5x3E
244,2.101088,0.11,0.2324,0.1093,0.0523,7.46,0.007569983833333312,0.782887072,150.0,5x3E
245,2.6375360000000003,0.14,0.2842,0.1074,0.0525,7.46,0.007569983833333312,0.769542406,150.0,5x3E
246,3.173984,0.17,0.3333,0.1052,0.0527,7.46,0.007682968666666645,0.7561977400000001,150.0,5x3E
247,3.7104320000000004,0.19,0.3797,0.1028,0.0527,7.46,0.007682968666666645,0.7384048520000001,150.0,5x3E
248,4.24688,0.22,0.4233,0.1,0.0526,7.46,0.007569983833333312,0.7161637420000001,150.0,5x3E
249,4.783328,0.25,0.464,0.0971,0.0524,7.46,0.007569983833333312,0.6983708540000001,150.0,5x3E
250,5.319776,0.28,0.5016,0.0939,0.0521,7.46,0.007569983833333312,0.6716815220000001,150.0,5x3E
251,5.81152,0.31,0.5361,0.0905,0.0517,6.7139999999999995,0.007456998999999979,0.649440412,150.0,5x3E
252,6.347968,0.33,0.5676,0.087,0.0511,6.7139999999999995,0.007456998999999979,0.6227510800000001,150.0,5x3E
253,6.884416,0.36,0.596,0.0831,0.0504,6.7139999999999995,0.007344014166666646,0.5960617480000001,150.0,5x3E
254,7.420864000000001,0.39,0.6212,0.0788,0.0494,6.7139999999999995,0.007118044499999979,0.564924194,150.0,5x3E
255,7.957312,0.42,0.6434,0.0743,0.0482,6.7139999999999995,0.0070050596666666465,0.53378664,150.0,5x3E
256,8.49376,0.44,0.6625,0.0698,0.0469,6.7139999999999995,0.00677908999999998,0.502649086,150.0,5x3E
257,8.985504,0.47,0.6789,0.0651,0.0453,5.968,0.006553120333333315,0.46706331,150.0,5x3E
258,9.521952,0.5,0.6926,0.0603,0.0436,5.968,0.006327150666666648,0.43147753400000005,150.0,5x3E
259,10.0584,0.53,0.7042,0.0555,0.0416,5.968,0.0059881961666666495,0.39589175800000004,150.0,5x3E
260,10.594847999999999,0.56,0.7138,0.0505,0.0393,5.222,0.005649241666666651,0.360305982,150.0,5x3E
261,11.131295999999999,0.58,0.7208,0.0453,0.0367,5.222,0.005310287166666651,0.324720206,150.0,5x3E
262,11.667744,0.61,0.725,0.04,0.0338,4.476,0.004858347833333319,0.28913443000000005,150.0,5x3E
263,12.204192,0.64,0.7266,0.0346,0.0305,4.476,0.004406408499999987,0.249100432,150.0,5x3E
264,12.695936,0.67,0.7229,0.0291,0.0269,3.73,0.0038414843333333224,0.20906643400000002,150.0,5x3E
265,13.232384,0.7,0.7088,0.0235,0.023,2.984,0.00338954499999999,0.169032436,150.0,5x3E
266,13.768832,0.72,0.6778,0.0177,0.0189,2.238,0.002711635999999992,0.12899843800000002,150.0,5x3E
267,14.30528,0.75,0.6146,0.0119,0.0145,2.238,0.002146711833333327,0.084516218,150.0,5x3E
268,14.841728000000002,0.78,0.4661,0.0059,0.0099,1.492,0.001468802833333329,0.04448222,150.0,5x3E
269,15.378176,0.81,-0.0015,0.0,0.0063,0.746,0.000903878666666664,0.0,150.0,5x3E
270,0.0,0.0,0.0,0.1146,0.0507,9.698,0.00903878666666664,1.0141946160000002,166.66666666666666,5x3E
271,0.581152,0.03,0.0617,0.1136,0.0512,9.698,0.009151771499999973,1.005298172,166.66666666666666,5x3E
272,1.162304,0.06,0.121,0.1124,0.0517,9.698,0.009264756333333306,0.996401728,166.66666666666666,5x3E
273,1.78816,0.08,0.1779,0.1111,0.0521,9.698,0.00937774116666664,0.9830570620000001,166.66666666666666,5x3E
274,2.369312,0.11,0.2323,0.1094,0.0524,9.698,0.00937774116666664,0.969712396,166.66666666666666,5x3E
275,2.9504639999999998,0.14,0.2841,0.1075,0.0526,9.698,0.00937774116666664,0.951919508,166.66666666666666,5x3E
276,3.531616,0.17,0.3332,0.1054,0.0528,9.698,0.009490725999999974,0.93412662,166.66666666666666,5x3E
277,4.112768,0.19,0.3796,0.1029,0.0528,9.698,0.009490725999999974,0.9118855100000001,166.66666666666666,5x3E
278,4.69392,0.22,0.4232,0.1002,0.0527,9.698,0.00937774116666664,0.8851961780000002,166.66666666666666,5x3E
279,5.319776,0.25,0.4638,0.0972,0.0525,9.698,0.00937774116666664,0.8629550680000001,166.66666666666666,5x3E
280,5.9009279999999995,0.28,0.5015,0.0941,0.0522,9.698,0.00937774116666664,0.831817514,166.66666666666666,5x3E
281,6.48208,0.31,0.5361,0.0907,0.0517,9.698,0.009264756333333306,0.805128182,166.66666666666666,5x3E
282,7.063232,0.33,0.5675,0.0871,0.0512,9.698,0.009151771499999973,0.769542406,166.66666666666666,5x3E
283,7.6443840000000005,0.36,0.5959,0.0832,0.0505,9.698,0.00903878666666664,0.7384048520000001,166.66666666666666,5x3E
284,8.225536,0.39,0.6212,0.0789,0.0495,8.952,0.008812816999999975,0.6983708540000001,166.66666666666666,5x3E
285,8.851392,0.42,0.6434,0.0745,0.0483,8.952,0.008586847333333309,0.658336856,166.66666666666666,5x3E
286,9.432544,0.44,0.6626,0.0699,0.0469,8.952,0.008360877666666641,0.6183028580000001,166.66666666666666,5x3E
287,10.013696,0.47,0.6789,0.0652,0.0454,8.206,0.008134907999999975,0.5782688600000001,166.66666666666666,5x3E
288,10.594847999999999,0.5,0.6926,0.0604,0.0437,8.206,0.0077959534999999785,0.53378664,166.66666666666666,5x3E
289,11.176,0.53,0.7043,0.0555,0.0417,7.46,0.007456998999999979,0.493752642,166.66666666666666,5x3E
290,11.757152,0.56,0.7139,0.0505,0.0394,7.46,0.0070050596666666465,0.44927042200000006,166.66666666666666,5x3E
291,12.383008,0.58,0.7209,0.0454,0.0368,6.7139999999999995,0.006553120333333315,0.40033998000000004,166.66666666666666,5x3E
292,12.96416,0.61,0.7251,0.0401,0.0339,6.7139999999999995,0.0061011809999999824,0.35585776,166.66666666666666,5x3E
293,13.545312000000001,0.64,0.7267,0.0347,0.0305,5.968,0.005423271999999984,0.30692731800000006,166.66666666666666,5x3E
294,14.126464,0.67,0.7231,0.0292,0.0269,5.222,0.004858347833333319,0.25799687600000004,166.66666666666666,5x3E
295,14.707616,0.7,0.709,0.0235,0.0231,4.476,0.004180438833333321,0.20906643400000002,166.66666666666666,5x3E
296,15.288768000000001,0.72,0.6781,0.0178,0.0189,3.73,0.00338954499999999,0.15568777000000003,166.66666666666666,5x3E
297,15.914624,0.75,0.6149,0.0119,0.0145,2.984,0.002598651166666659,0.10675732800000001,166.66666666666666,5x3E
298,16.495776,0.78,0.4666,0.006,0.0099,1.492,0.001807757333333328,0.053378664000000006,166.66666666666666,5x3E
299,17.076928000000002,0.81,-0.0022,0.0,0.0063,1.492,0.00112984833333333,0.0,166.66666666666666,5x3E
300,0.0,0.0,0.0,0.1147,0.0508,12.682,0.010959528833333301,1.2277092720000002,183.33333333333334,5x3E
301,0.625856,0.03,0.0617,0.1137,0.0513,12.682,0.011072513666666636,1.2188128280000001,183.33333333333334,5x3E
302,1.296416,0.06,0.1209,0.1126,0.0518,12.682,0.011185498499999969,1.205468162,183.33333333333334,5x3E
303,1.922272,0.08,0.1778,0.1112,0.0522,12.682,0.011298483333333302,1.1921234960000002,183.33333333333334,5x3E
304,2.592832,0.11,0.2321,0.1095,0.0525,13.427999999999999,0.011411468166666635,1.1743306080000002,183.33333333333334,5x3E
305,3.218688,0.14,0.2839,0.1077,0.0527,13.427999999999999,0.011411468166666635,1.152089498,183.33333333333334,5x3E
306,3.889248,0.17,0.333,0.1055,0.0529,13.427999999999999,0.011411468166666635,1.129848388,183.33333333333334,5x3E
307,4.515104,0.19,0.3794,0.1031,0.0529,13.427999999999999,0.011411468166666635,1.103159056,183.33333333333334,5x3E
308,5.185664,0.22,0.423,0.1003,0.0528,13.427999999999999,0.011411468166666635,1.076469724,183.33333333333334,5x3E
309,5.81152,0.25,0.4637,0.0974,0.0526,13.427999999999999,0.011411468166666635,1.04533217,183.33333333333334,5x3E
310,6.48208,0.28,0.5013,0.0942,0.0522,12.682,0.011298483333333302,1.0097463940000002,183.33333333333334,5x3E
311,7.1079360000000005,0.31,0.5359,0.0908,0.0518,12.682,0.011185498499999969,0.9741606180000001,183.33333333333334,5x3E
312,7.778496,0.33,0.5675,0.0872,0.0513,12.682,0.011072513666666636,0.93412662,183.33333333333334,5x3E
313,8.404352,0.36,0.5959,0.0833,0.0506,12.682,0.010959528833333301,0.8940926220000002,183.33333333333334,5x3E
314,9.074912,0.39,0.6212,0.079,0.0495,12.682,0.010733559166666636,0.8451621800000001,183.33333333333334,5x3E
315,9.700768,0.42,0.6434,0.0746,0.0484,11.936,0.01050758949999997,0.8006799600000001,183.33333333333334,5x3E
316,10.371328,0.44,0.6626,0.07,0.047,11.936,0.010168634999999971,0.7517495180000001,183.33333333333334,5x3E
317,10.997184,0.47,0.6789,0.0653,0.0455,11.19,0.00982968049999997,0.6983708540000001,183.33333333333334,5x3E
318,11.667744,0.5,0.6926,0.0605,0.0438,11.19,0.009490725999999974,0.649440412,183.33333333333334,5x3E
319,12.2936,0.53,0.7043,0.0556,0.0417,10.444,0.00903878666666664,0.5960617480000001,183.33333333333334,5x3E
320,12.96416,0.56,0.7139,0.0506,0.0394,9.698,0.008586847333333309,0.542683084,183.33333333333334,5x3E
321,13.590015999999999,0.58,0.721,0.0455,0.0368,8.952,0.008021923166666643,0.48930442,183.33333333333334,5x3E
322,14.260575999999999,0.61,0.7252,0.0402,0.0339,8.206,0.007344014166666646,0.43147753400000005,183.33333333333334,5x3E
323,14.886432,0.64,0.7268,0.0348,0.0306,7.46,0.006666105166666647,0.37365064800000003,183.33333333333334,5x3E
324,15.556992,0.67,0.7232,0.0292,0.027,6.7139999999999995,0.005875211333333316,0.31137554000000006,183.33333333333334,5x3E
325,16.182848,0.7,0.7093,0.0236,0.0231,5.968,0.004971332666666652,0.25354865400000004,183.33333333333334,5x3E
326,16.853408,0.72,0.6784,0.0178,0.019,4.476,0.004067453999999988,0.191273546,183.33333333333334,5x3E
327,17.479264,0.75,0.6153,0.0119,0.0145,3.73,0.003163575333333324,0.12899843800000002,183.33333333333334,5x3E
328,18.149824,0.78,0.4672,0.006,0.01,2.238,0.002146711833333327,0.062275108,183.33333333333334,5x3E
329,18.77568,0.81,-0.0011,0.0,0.0063,1.492,0.001355817999999996,0.0,183.33333333333334,5x3E
330,0.0,0.0,0.0,0.1148,0.0508,16.412,0.01310624066666663,1.4634650380000003,200.0,5x3E
331,0.715264,0.03,0.0616,0.1138,0.0514,16.412,0.013219225499999963,1.4501203720000002,200.0,5x3E
332,1.430528,0.06,0.1208,0.1127,0.0519,17.158,0.013332210333333294,1.4367757060000002,200.0,5x3E
333,2.101088,0.08,0.1776,0.1113,0.0523,17.158,0.013445195166666627,1.4189828180000001,200.0,5x3E
334,2.8163519999999997,0.11,0.2319,0.1097,0.0526,17.158,0.01355817999999996,1.3967417080000002,200.0,5x3E
335,3.531616,0.14,0.2836,0.1078,0.0528,17.158,0.013671164833333294,1.374500598,200.0,5x3E
336,4.24688,0.17,0.3327,0.1056,0.053,17.158,0.013671164833333294,1.3478112660000001,200.0,5x3E
337,4.9621439999999994,0.19,0.3791,0.1032,0.053,17.158,0.013671164833333294,1.316673712,200.0,5x3E
338,5.6327039999999995,0.22,0.4227,0.1005,0.0529,17.158,0.013671164833333294,1.281087936,200.0,5x3E
339,6.347968,0.25,0.4634,0.0975,0.0526,17.158,0.01355817999999996,1.2455021600000002,200.0,5x3E
340,7.063232,0.28,0.501,0.0943,0.0523,17.158,0.013445195166666627,1.2010199400000001,200.0,5x3E
341,7.778496,0.31,0.5356,0.091,0.0519,17.158,0.013332210333333294,1.1609859420000002,200.0,5x3E
342,8.49376,0.33,0.5672,0.0874,0.0514,16.412,0.013219225499999963,1.1120555,200.0,5x3E
343,9.16432,0.36,0.5956,0.0835,0.0506,16.412,0.01310624066666663,1.063125058,200.0,5x3E
344,9.879584000000001,0.39,0.621,0.0792,0.0496,16.412,0.01276728616666663,1.0097463940000002,200.0,5x3E
345,10.594847999999999,0.42,0.6432,0.0747,0.0484,15.666,0.012541316499999964,0.951919508,200.0,5x3E
346,11.310112,0.44,0.6625,0.0702,0.0471,14.92,0.012089377166666632,0.8940926220000002,200.0,5x3E
347,12.025376,0.47,0.6788,0.0655,0.0456,14.92,0.011750422666666632,0.8362657360000001,200.0,5x3E
348,12.695936,0.5,0.6926,0.0607,0.0438,14.174,0.011298483333333302,0.773990628,200.0,5x3E
349,13.4112,0.53,0.7043,0.0558,0.0418,13.427999999999999,0.010733559166666636,0.71171552,200.0,5x3E
350,14.126464,0.56,0.7139,0.0507,0.0395,12.682,0.010168634999999971,0.64499219,200.0,5x3E
351,14.841728000000002,0.58,0.721,0.0456,0.0369,11.936,0.009490725999999974,0.582717082,200.0,5x3E
352,15.556992,0.61,0.7252,0.0403,0.034,11.19,0.008812816999999975,0.5159937520000001,200.0,5x3E
353,16.227552,0.64,0.7269,0.0349,0.0307,9.698,0.007908938333333311,0.44482220000000006,200.0,5x3E
354,16.942816,0.67,0.7235,0.0293,0.0271,8.952,0.0070050596666666465,0.37365064800000003,200.0,5x3E
355,17.658079999999998,0.7,0.7096,0.0237,0.0232,7.46,0.0059881961666666495,0.30247909600000006,200.0,5x3E
356,18.373344,0.72,0.6789,0.0179,0.019,5.968,0.004858347833333319,0.226859322,200.0,5x3E
357,19.043904,0.75,0.616,0.012,0.0146,4.476,0.0037284994999999895,0.15123954800000003,200.0,5x3E
358,19.759168000000003,0.78,0.4674,0.006,0.01,2.984,0.002598651166666659,0.07561977400000001,200.0,5x3E
359,20.474431999999997,0.81,-0.0019,0.0,0.0063,2.238,0.001581787666666662,0.0,200.0,5x3E
360,0.0,0.0,0.0,0.1149,0.051,20.888,0.015478922166666622,1.7214619140000003,216.66666666666666,5x3E
361,0.759968,0.03,0.0615,0.1139,0.0515,20.888,0.015591906999999957,1.7036690260000003,216.66666666666666,5x3E
362,1.519936,0.06,0.1207,0.1128,0.052,21.634,0.01570489183333329,1.6903243600000002,216.66666666666666,5x3E
363,2.2799039999999997,0.08,0.1774,0.1115,0.0524,21.634,0.015817876666666623,1.66808325,216.66666666666666,5x3E
364,3.039872,0.11,0.2317,0.1099,0.0527,21.634,0.015930861499999952,1.64584214,216.66666666666666,5x3E
365,3.844544,0.14,0.2834,0.108,0.053,21.634,0.016043846333333285,1.614704586,216.66666666666666,5x3E
366,4.604512000000001,0.17,0.3325,0.1058,0.0531,21.634,0.016043846333333285,1.5835670320000002,216.66666666666666,5x3E
367,5.36448,0.19,0.3789,0.1034,0.0531,21.634,0.016043846333333285,1.547981256,216.66666666666666,5x3E
368,6.124447999999999,0.22,0.4225,0.1007,0.053,21.634,0.016043846333333285,1.5079472580000002,216.66666666666666,5x3E
369,6.884416,0.25,0.4632,0.0977,0.0528,21.634,0.015930861499999952,1.4634650380000003,216.66666666666666,5x3E
370,7.6443840000000005,0.28,0.5009,0.0945,0.0525,21.634,0.015817876666666623,1.4145345960000002,216.66666666666666,5x3E
371,8.404352,0.31,0.5355,0.0911,0.052,21.634,0.01570489183333329,1.3656041540000001,216.66666666666666,5x3E
372,9.16432,0.33,0.5671,0.0875,0.0515,20.888,0.015591906999999957,1.307777268,216.66666666666666,5x3E
373,9.924287999999999,0.36,0.5956,0.0836,0.0507,20.888,0.01536593733333329,1.2499503820000002,216.66666666666666,5x3E
374,10.72896,0.39,0.621,0.0793,0.0497,20.142,0.01502698283333329,1.187675274,216.66666666666666,5x3E
375,11.488928,0.42,0.6432,0.0748,0.0485,20.142,0.014688028333333292,1.1209519440000002,216.66666666666666,5x3E
376,12.248895999999998,0.44,0.6625,0.0703,0.0472,19.396,0.014236088999999959,1.049780392,216.66666666666666,5x3E
377,13.008864,0.47,0.6789,0.0656,0.0457,18.650000000000002,0.013784149666666627,0.9830570620000001,216.66666666666666,5x3E
378,13.768832,0.5,0.6926,0.0608,0.0439,17.904,0.013332210333333294,0.9118855100000001,216.66666666666666,5x3E
379,14.5288,0.53,0.7043,0.0559,0.0419,17.158,0.012654301333333296,0.8362657360000001,216.66666666666666,5x3E
380,15.288768000000001,0.56,0.7139,0.0508,0.0396,16.412,0.011976392333333299,0.7606459620000001,216.66666666666666,5x3E
381,16.048735999999998,0.58,0.7211,0.0457,0.037,14.92,0.011185498499999969,0.685026188,216.66666666666666,5x3E
382,16.808704,0.61,0.7253,0.0404,0.0341,14.174,0.010281619833333304,0.6049581920000001,216.66666666666666,5x3E
383,17.613376,0.64,0.727,0.035,0.0308,12.682,0.009264756333333306,0.524890196,216.66666666666666,5x3E
384,18.373344,0.67,0.7237,0.0294,0.0271,11.19,0.008247892833333308,0.44037397800000005,216.66666666666666,5x3E
385,19.133312,0.7,0.7099,0.0237,0.0232,9.698,0.0070050596666666465,0.35585776,216.66666666666666,5x3E
386,19.89328,0.72,0.6793,0.0179,0.0191,8.206,0.005762226499999983,0.26689332,216.66666666666666,5x3E
387,20.653248,0.75,0.6164,0.012,0.0146,5.968,0.004406408499999987,0.17792888,216.66666666666666,5x3E
388,21.413216,0.78,0.4678,0.006,0.01,4.476,0.0030505904999999912,0.08896444,216.66666666666666,5x3E
389,22.173184,0.81,-0.0013,0.0,0.0063,2.984,0.0019207421666666612,0.0,216.66666666666666,5x3E
390,0.0,0.0,0.0,0.115,0.0511,26.110000000000003,0.017964588499999948,1.9972516780000003,233.31666666666666,5x3E
391,0.804672,0.03,0.0614,0.1141,0.0516,26.855999999999998,0.01807757333333328,1.9794587900000002,233.31666666666666,5x3E
392,1.654048,0.06,0.1205,0.1129,0.0521,26.855999999999998,0.018303542999999946,1.9616659020000002,233.31666666666666,5x3E
393,2.45872,0.08,0.1772,0.1116,0.0525,26.855999999999998,0.01841652783333328,1.9349765700000001,233.31666666666666,5x3E
394,3.308096,0.11,0.2314,0.11,0.0529,26.855999999999998,0.018529512666666612,1.9082872380000002,233.31666666666666,5x3E
395,4.112768,0.14,0.2831,0.1081,0.0531,27.602,0.01864249749999995,1.8771496840000002,233.31666666666666,5x3E
396,4.9621439999999994,0.17,0.3322,0.106,0.0532,27.602,0.01864249749999995,1.8415639080000001,233.31666666666666,5x3E
397,5.766816,0.19,0.3786,0.1035,0.0532,27.602,0.01864249749999995,1.7970816880000002,233.31666666666666,5x3E
398,6.5714879999999996,0.22,0.4222,0.1008,0.0531,27.602,0.01864249749999995,1.7481512460000002,233.31666666666666,5x3E
399,7.420864000000001,0.25,0.4629,0.0978,0.0529,26.855999999999998,0.018529512666666612,1.699220804,233.31666666666666,5x3E
400,8.225536,0.28,0.5006,0.0947,0.0526,26.855999999999998,0.01841652783333328,1.6413939180000001,233.31666666666666,5x3E
401,9.074912,0.31,0.5353,0.0913,0.0521,26.855999999999998,0.018303542999999946,1.5835670320000002,233.31666666666666,5x3E
402,9.879584000000001,0.33,0.5669,0.0877,0.0516,26.855999999999998,0.01807757333333328,1.5212919240000002,233.31666666666666,5x3E
403,10.72896,0.36,0.5954,0.0838,0.0508,26.110000000000003,0.017851603666666615,1.4545685940000002,233.31666666666666,5x3E
404,11.533632,0.39,0.6208,0.0795,0.0498,25.364,0.017512649166666616,1.3789488200000002,233.31666666666666,5x3E
405,12.338304,0.42,0.6431,0.075,0.0486,25.364,0.017060709833333285,1.303329046,233.31666666666666,5x3E
406,13.18768,0.44,0.6624,0.0704,0.0473,24.618000000000002,0.01660877049999995,1.2232610500000003,233.31666666666666,5x3E
407,13.992352,0.47,0.6789,0.0657,0.0458,23.872,0.016043846333333285,1.1387448320000002,233.31666666666666,5x3E
408,14.841728000000002,0.5,0.6926,0.0609,0.044,22.38,0.015478922166666622,1.058676836,233.31666666666666,5x3E
409,15.6464,0.53,0.7043,0.056,0.042,21.634,0.014688028333333292,0.969712396,233.31666666666666,5x3E
410,16.495776,0.56,0.7139,0.0509,0.0397,20.142,0.01389713449999996,0.8851961780000002,233.31666666666666,5x3E
411,17.300448,0.58,0.7211,0.0458,0.0371,19.396,0.012993255833333297,0.796231738,233.31666666666666,5x3E
412,18.10512,0.61,0.7254,0.0405,0.0341,17.904,0.011976392333333299,0.702819076,233.31666666666666,5x3E
413,18.954496,0.64,0.7271,0.035,0.0308,15.666,0.010846543999999968,0.6094064140000001,233.31666666666666,5x3E
414,19.759168000000003,0.67,0.7238,0.0295,0.0272,14.174,0.009490725999999974,0.51154553,233.31666666666666,5x3E
415,20.608544000000002,0.7,0.7101,0.0238,0.0233,11.936,0.008134907999999975,0.41368464600000004,233.31666666666666,5x3E
416,21.413216,0.72,0.6796,0.018,0.0191,9.698,0.006666105166666647,0.31137554000000006,233.31666666666666,5x3E
417,22.262591999999998,0.75,0.6169,0.012,0.0146,7.46,0.0050843174999999855,0.20906643400000002,233.31666666666666,5x3E
418,23.067264,0.78,0.4683,0.006,0.01,5.222,0.0035025298333333232,0.10675732800000001,233.31666666666666,5x3E
419,23.871935999999998,0.81,-0.0012,0.0,0.0064,2.984,0.00225969666666666,0.0,233.31666666666666,5x3E
420,0.0,0.0,0.0,0.1152,0.0512,32.077999999999996,0.02067622449999994,2.295282552,250.0,5x3E
421,0.89408,0.03,0.0614,0.1142,0.0518,32.824,0.020902194166666607,2.2774896640000004,250.0,5x3E
422,1.743456,0.06,0.1204,0.1131,0.0522,32.824,0.02101517899999994,2.255248554,250.0,5x3E
423,2.6375360000000003,0.08,0.177,0.1117,0.0526,33.57,0.021241148666666605,2.2285592220000003,250.0,5x3E
424,3.531616,0.11,0.2312,0.1102,0.053,33.57,0.021354133499999938,2.1929734460000003,250.0,5x3E
425,4.425696,0.14,0.2829,0.1083,0.0532,33.57,0.02146711833333327,2.1573876700000003,250.0,5x3E
426,5.275072000000001,0.17,0.332,0.1061,0.0533,33.57,0.02146711833333327,2.117353672,250.0,5x3E
427,6.169152,0.19,0.3784,0.1037,0.0534,33.57,0.02146711833333327,2.06842323,250.0,5x3E
428,7.063232,0.22,0.422,0.101,0.0532,33.57,0.02146711833333327,2.010596344,250.0,5x3E
429,7.957312,0.25,0.4627,0.098,0.053,33.57,0.021354133499999938,1.9527694580000001,250.0,5x3E
430,8.806688,0.28,0.5004,0.0948,0.0527,33.57,0.021241148666666605,1.89049435,250.0,5x3E
431,9.700768,0.31,0.5351,0.0914,0.0523,32.824,0.02101517899999994,1.8237710200000001,250.0,5x3E
432,10.594847999999999,0.33,0.5668,0.0878,0.0517,32.824,0.020789209333333274,1.7481512460000002,250.0,5x3E
433,11.488928,0.36,0.5953,0.0839,0.051,32.077999999999996,0.020563239666666608,1.6725314720000002,250.0,5x3E
434,12.338304,0.39,0.6208,0.0797,0.0499,31.332,0.020111300333333273,1.588015254,250.0,5x3E
435,13.232384,0.42,0.6431,0.0752,0.0487,30.586000000000002,0.01965936099999994,1.4990508140000003,250.0,5x3E
436,14.126464,0.44,0.6624,0.0706,0.0474,29.84,0.01909443683333328,1.405638152,250.0,5x3E
437,15.020544000000001,0.47,0.6789,0.0659,0.0459,29.094,0.01841652783333328,1.31222549,250.0,5x3E
438,15.86992,0.5,0.6926,0.0611,0.0441,27.602,0.017738618833333282,1.2143646060000002,250.0,5x3E
439,16.764,0.53,0.7044,0.0561,0.0421,26.855999999999998,0.01694772499999995,1.116503722,250.0,5x3E
440,17.658079999999998,0.56,0.714,0.0511,0.0398,25.364,0.016043846333333285,1.018642838,250.0,5x3E
441,18.55216,0.58,0.7212,0.0459,0.0371,23.872,0.014913997999999958,0.9118855100000001,250.0,5x3E
442,19.401536,0.61,0.7255,0.0406,0.0342,21.634,0.013784149666666627,0.8095764040000001,250.0,5x3E
443,20.295616,0.64,0.7272,0.0351,0.0309,19.396,0.01242833166666663,0.6983708540000001,250.0,5x3E
444,21.189695999999998,0.67,0.724,0.0295,0.0272,17.158,0.010959528833333301,0.5871653040000001,250.0,5x3E
445,22.083776,0.7,0.7104,0.0238,0.0233,14.92,0.00937774116666664,0.475959754,250.0,5x3E
446,22.933152,0.72,0.68,0.018,0.0191,11.936,0.007682968666666645,0.360305982,250.0,5x3E
447,23.827232,0.75,0.6173,0.0121,0.0147,8.952,0.005875211333333316,0.240203988,250.0,5x3E
448,24.721311999999998,0.78,0.4688,0.006,0.01,6.7139999999999995,0.004067453999999988,0.120101994,250.0,5x3E
449,25.615392,0.81,-0.0011,0.0,0.0064,3.73,0.002598651166666659,0.0,250.0,5x3E
450,0.0,0.0,0.0,0.1154,0.0514,39.538,0.023613830166666596,2.615554536,266.6666666666667,5x3E
451,0.9387840000000001,0.03,0.0613,0.1144,0.0519,39.538,0.023839799833333265,2.593313426,266.6666666666667,5x3E
452,1.8775680000000001,0.06,0.1202,0.1133,0.0524,40.284,0.02406576949999993,2.571072316,266.6666666666667,5x3E
453,2.8163519999999997,0.08,0.1768,0.112,0.0528,40.284,0.024178754333333264,2.539934762,266.6666666666667,5x3E
454,3.7551360000000003,0.11,0.2309,0.1104,0.0532,41.03,0.02440472399999993,2.504348986,266.6666666666667,5x3E
455,4.69392,0.14,0.2826,0.1085,0.0534,41.03,0.024517708833333263,2.459866766,266.6666666666667,5x3E
456,5.6327039999999995,0.17,0.3316,0.1064,0.0535,41.03,0.024517708833333263,2.410936324,266.6666666666667,5x3E
457,6.5714879999999996,0.19,0.378,0.104,0.0535,41.03,0.024517708833333263,2.3575576600000003,266.6666666666667,5x3E
458,7.554975999999999,0.22,0.4217,0.1012,0.0534,41.03,0.024517708833333263,2.295282552,266.6666666666667,5x3E
459,8.49376,0.25,0.4624,0.0983,0.0532,41.03,0.02440472399999993,2.2285592220000003,266.6666666666667,5x3E
460,9.432544,0.28,0.5002,0.0951,0.0528,40.284,0.024178754333333264,2.1573876700000003,266.6666666666667,5x3E
461,10.371328,0.31,0.5349,0.0917,0.0524,40.284,0.02406576949999993,2.0773196740000004,266.6666666666667,5x3E
462,11.310112,0.33,0.5666,0.0881,0.0519,39.538,0.02372681499999993,1.9972516780000003,266.6666666666667,5x3E
463,12.248895999999998,0.36,0.5952,0.0841,0.0511,39.538,0.02338786049999993,1.9082872380000002,266.6666666666667,5x3E
464,13.18768,0.39,0.6207,0.0799,0.0501,38.792,0.022935921166666602,1.810426354,266.6666666666667,5x3E
465,14.126464,0.42,0.6431,0.0754,0.0489,37.300000000000004,0.022370996999999938,1.7081172480000002,266.6666666666667,5x3E
466,15.065248,0.44,0.6624,0.0708,0.0475,36.554,0.02180607283333327,1.605808142,266.6666666666667,5x3E
